route_id,agency_id,route_short_name,route_long_name,route_type,route_url
1254000000209,254,,Krösatåg,106,
1254000000210,254,,Krösatåg,106,
1254000000211,254,,Krösatåg,106,
1254000000212,254,,Krösatåg,106,
1254000000213,254,,Krösatåg,106,
1254000000214,254,,Krösatåg,106,
1254000000215,254,,Krösatåg,106,
1254000000216,254,,Krösatåg,106,
1254000000217,254,,Krösatåg,106,
1254000000218,254,,Krösatåg,106,
1254000000219,254,,Krösatåg,106,
1254000000220,254,,Krösatåg,106,
1254000000221,254,,Krösatåg,106,
1254000000222,254,,Krösatåg,106,
1254000000223,254,,Krösatåg,106,
1254000000224,254,,Krösatåg,106,
1254000000225,254,,Krösatåg,106,
1254000000226,254,,Krösatåg,106,
1254000000227,254,,Krösatåg,106,
1254000000228,254,,Krösatåg,106,
1254000000229,254,,Krösatåg,106,
1254000000230,254,,Krösatåg,106,
1254000000231,254,,Krösatåg,106,
1254000000232,254,,Krösatåg,106,
1254000000233,254,,Krösatåg,106,
1254000000234,254,,Krösatåg,106,
1254000000235,254,,Krösatåg,106,
1254000000236,254,,Krösatåg,106,
1254000000237,254,,Krösatåg,106,
1254000000238,254,,Krösatåg,106,
1268000000008,268,,X-Tåget,106,
1268000000009,268,,X-Tåget,106,
1268000000010,268,,X-Tåget,106,
1268000000011,268,,X-Tåget,106,
1268000000012,268,,X-Tåget,106,
1268000000013,268,,X-Tåget,106,
1268000000014,268,,X-Tåget,106,
1268000000015,268,,X-Tåget,106,
1268000000016,268,,X-Tåget,106,
1268000000017,268,,X-Tåget,106,
1268000000018,268,,X-Tåget,106,
1268000000019,268,,X-Tåget,106,
1268000000020,268,,X-Tåget,106,
1268000000021,268,,X-Tåget,106,
1268000000022,268,,X-Tåget,106,
1268000000023,268,,X-Tåget,106,
1268000000024,268,,X-Tåget,106,
1268000000025,268,,X-Tåget,106,
1268000000026,268,,X-Tåget,106,
1268000000027,268,,X-Tåget,106,
1268000000028,268,,X-Tåget,106,
1268000000029,268,,X-Tåget,106,
1268000000030,268,,X-Tåget,106,
1268000000031,268,,X-Tåget,106,
1268000000032,268,,X-Tåget,106,
1268000000033,268,,X-Tåget,106,
1268000000034,268,,X-Tåget,106,
1268000000035,268,,X-Tåget,106,
1268000000036,268,,X-Tåget,106,
1268000000037,268,,X-Tåget,106,
1268000000038,268,,X-Tåget,106,
1268000000039,268,,X-Tåget,106,
1268000000040,268,,X-Tåget,106,
1268000000041,268,,X-Tåget,106,
1268000000042,268,,X-Tåget,106,
1268000000043,268,,X-Tåget,106,
1268000000044,268,,X-Tåget,106,
1268000000045,268,,X-Tåget,106,
1268000000046,268,,X-Tåget,106,
1268000000047,268,,X-Tåget,106,
1268000000048,268,,X-Tåget,106,
1268000000049,268,,X-Tåget,106,
1268000000050,268,,X-Tåget,106,
1268000000051,268,,X-Tåget,106,
1268000000052,268,,X-Tåget,106,
1268000000053,268,,X-Tåget,106,
1268000000054,268,,X-Tåget,106,
1268000000055,268,,X-Tåget,106,
1268000000056,268,,X-Tåget,106,
1268000000057,268,,X-Tåget,106,
1268000000058,268,,X-Tåget,106,
1268000000059,268,,X-Tåget,106,
1268000000060,268,,X-Tåget,106,
1268000000061,268,,X-Tåget,106,
1268000000062,268,,X-Tåget,106,
1275000000001,275,,Pendeltåg,106,
1275000000002,275,,Pendeltåg,106,
1275000000003,275,,Pendeltåg,106,
1275000000004,275,,Pendeltåg,106,
1275000000005,275,,Pendeltåg,106,
1275002700001,275,,Roslagsbanan,106,
1275002700002,275,,Roslagsbanan,106,
1275002700003,275,,Roslagsbanan,106,
1275002800001,275,,Roslagsbanan,106,
1275002800002,275,,Roslagsbanan,106,
1275002800003,275,,Roslagsbanan,106,
1275002800004,275,,Roslagsbanan,106,
1275002900001,275,,Roslagsbanan,106,
1276000000001,276,,Pågatågen,106,
1276000000002,276,,Pågatågen,106,
1276000000003,276,,Pågatågen,106,
1276000000004,276,,Pågatågen,106,
1276000000005,276,,Pågatågen,106,
1276000000006,276,,Pågatågen,106,
1276000000007,276,,Pågatågen,106,
1276000000008,276,,Pågatågen,106,
1276000000009,276,,Pågatågen,106,
1276000000010,276,,Pågatågen,106,
1276000000011,276,,Pågatågen,106,
1276000000012,276,,Pågatågen,106,
1276000000013,276,,Pågatågen,106,
1276000000014,276,,Pågatågen,106,
1276000000015,276,,Pågatågen,106,
1276000000016,276,,Pågatågen,106,
1276000000017,276,,Pågatågen,106,
1276000000018,276,,Pågatågen,106,
1276000000019,276,,Pågatågen,106,
1276000000020,276,,Pågatågen,106,
1276000000021,276,,Pågatågen,106,
1276000000022,276,,Pågatågen,106,
1276000000023,276,,Pågatågen,106,
1276000000024,276,,Pågatågen,106,
1276000000025,276,,Pågatågen,106,
1276000000026,276,,Pågatågen,106,
1276000000027,276,,Pågatågen,106,
1276000000028,276,,Pågatågen,106,
1276000000029,276,,Pågatågen,106,
1276000000030,276,,Pågatågen,106,
1276000000031,276,,Pågatågen,106,
1276000000032,276,,Pågatågen,106,
1276000000033,276,,Pågatågen,106,
1276000000034,276,,Pågatågen,106,
1276000000035,276,,Pågatågen,106,
1276000000036,276,,Pågatågen,106,
1276000000037,276,,Pågatågen,106,
1276000000038,276,,Pågatågen,106,
1276000000039,276,,Pågatågen,106,
1276000000040,276,,Pågatågen,106,
1276000000041,276,,Pågatågen,106,
1276000000042,276,,Pågatågen,106,
1276000000043,276,,Pågatågen,106,
1276000000044,276,,Pågatågen,106,
1276000000045,276,,Pågatågen,106,
1276000000046,276,,Pågatågen,106,
1276000000047,276,,Pågatågen,106,
1276000000048,276,,Pågatågen,106,
1276000000049,276,,Pågatågen,106,
1276000000050,276,,Pågatågen,106,
1276000000051,276,,Pågatågen,106,
1276000000052,276,,Pågatågen,106,
1276000000053,276,,Pågatågen,106,
1276000000054,276,,Pågatågen,106,
1276000000055,276,,Pågatågen,106,
1276000000056,276,,Pågatågen,106,
1276000000057,276,,Pågatågen,106,
1276000000058,276,,Pågatågen,106,
1276000000059,276,,Pågatågen,106,
1276000000060,276,,Pågatågen,106,
1276000000061,276,,Pågatågen,106,
1276000000062,276,,Pågatågen,106,
1276000000063,276,,Pågatågen,106,
1276000000064,276,,Pågatågen,106,
1276000000065,276,,Pågatågen,106,
1276000000066,276,,Pågatågen,106,
1276000000067,276,,Pågatågen,106,
1276000000068,276,,Pågatågen,106,
1276000000069,276,,Pågatågen,106,
1276000000070,276,,Pågatågen,106,
1276000000071,276,,Pågatågen,106,
1276000000072,276,,Pågatågen,106,
1276000000073,276,,Pågatågen,106,
1276000000074,276,,Pågatågen,106,
1276000000075,276,,Pågatågen,106,
1276000000076,276,,Pågatågen,106,
1276000000077,276,,Pågatågen,106,
1276000000078,276,,Pågatågen,106,
1276000000079,276,,Pågatågen,106,
1276000000080,276,,Pågatågen,106,
1276000000081,276,,Pågatågen,106,
1276000000082,276,,Pågatågen,106,
1276000000083,276,,Pågatågen,106,
1276000000084,276,,Pågatågen,106,
1276000000085,276,,Pågatågen,106,
1276000000086,276,,Pågatågen,106,
1276000000087,276,,Pågatågen,106,
1276000000088,276,,Pågatågen,106,
1276000000089,276,,Pågatågen,106,
1276000000090,276,,Pågatågen,106,
1276000000091,276,,Pågatågen,106,
1276000000092,276,,Pågatågen,106,
1276000000093,276,,Pågatågen,106,
1276000000094,276,,Pågatågen,106,
1276000000095,276,,Pågatågen,106,
1276000000096,276,,Pågatågen,106,
1276000000097,276,,Pågatågen,106,
1276000000098,276,,Pågatågen,106,
1276000000099,276,,Pågatågen,106,
1276000000100,276,,Pågatågen,106,
1276000000101,276,,Pågatågen,106,
1276000000102,276,,Pågatågen,106,
1276000000103,276,,Pågatågen,106,
1276000000104,276,,Pågatågen,106,
1276000000105,276,,Pågatågen,106,
1276000000106,276,,Pågatågen,106,
1276000000107,276,,Pågatågen,106,
1276000000108,276,,Pågatågen,106,
1276000000109,276,,Pågatågen,106,
1276000000110,276,,Pågatågen,106,
1276000000111,276,,Pågatågen,106,
1276000000112,276,,Pågatågen,106,
1276000000113,276,,Pågatågen,106,
1276000000114,276,,Pågatågen,106,
1276000000115,276,,Pågatågen,106,
1276000000116,276,,Pågatågen,106,
1276000000117,276,,Pågatågen,106,
1276000000118,276,,Pågatågen,106,
1276000000119,276,,Pågatågen,106,
1276000000120,276,,Pågatågen,106,
1276000000121,276,,Pågatågen,106,
1276000000122,276,,Pågatågen,106,
1276000000123,276,,Pågatågen,106,
1276000000124,276,,Pågatågen,106,
1276000000125,276,,Pågatågen,106,
1276000000126,276,,Pågatågen,106,
1276000000127,276,,Pågatågen,106,
1276000000128,276,,Pågatågen,106,
1276000000129,276,,Pågatågen,106,
1276000000130,276,,Pågatågen,106,
1276000000131,276,,Pågatågen,106,
1276000000132,276,,Pågatågen,106,
1276000000133,276,,Pågatågen,106,
1276000000134,276,,Pågatågen,106,
1276000000135,276,,Pågatågen,106,
1276000000136,276,,Pågatågen,106,
1276000000137,276,,Pågatågen,106,
1276000000138,276,,Pågatågen,106,
1276000000139,276,,Pågatågen,106,
1276000000140,276,,Pågatågen,106,
1276000000141,276,,Pågatågen,106,
1276000000142,276,,Pågatågen,106,
1276000000143,276,,Pågatågen,106,
1276000000144,276,,Pågatågen,106,
1276000000145,276,,Pågatågen,106,
1276000000146,276,,Pågatågen,106,
1276000000147,276,,Pågatågen,106,
1276000000148,276,,Pågatågen,106,
1276000000149,276,,Pågatågen,106,
1276000000150,276,,Pågatågen,106,
1276000000151,276,,Pågatågen,106,
1276000000152,276,,Pågatågen,106,
1276000000153,276,,Pågatågen,106,
1276000000154,276,,Pågatågen,106,
1276000000155,276,,Pågatågen,106,
1276000000156,276,,Pågatågen,106,
1276000000157,276,,Pågatågen,106,
1276000000158,276,,Pågatågen,106,
1276000000159,276,,Pågatågen,106,
1276000000160,276,,Pågatågen,106,
1276000000161,276,,Pågatågen,106,
1276000000162,276,,Pågatågen,106,
1276000000163,276,,Pågatågen,106,
1276000000164,276,,Pågatågen,106,
1276000000165,276,,Pågatågen,106,
1276000000166,276,,Pågatågen,106,
1276000000167,276,,Pågatågen,106,
1276000000168,276,,Pågatågen,106,
1276000000169,276,,Pågatågen,106,
1276000000170,276,,Pågatågen,106,
1276000000171,276,,Pågatågen,106,
1276000000172,276,,Pågatågen,106,
1276000000173,276,,Pågatågen,106,
1276000000174,276,,Pågatågen,106,
1276000000175,276,,Pågatågen,106,
1276000000176,276,,Pågatågen,106,
1276000000177,276,,Pågatågen,106,
1276000000178,276,,Pågatågen,106,
1276000000179,276,,Pågatågen,106,
1276000000180,276,,Pågatågen,106,
1276000000181,276,,Pågatågen,106,
1276000000182,276,,Pågatågen,106,
1276000000183,276,,Pågatågen,106,
1276000000184,276,,Pågatågen,106,
1276000000185,276,,Pågatågen,106,
1276000000186,276,,Pågatågen,106,
1276000000187,276,,Pågatågen,106,
1276000000188,276,,Pågatågen,106,
1276000000189,276,,Pågatågen,106,
1276000000190,276,,Pågatågen,106,
1276000000191,276,,Pågatågen,106,
1276000000192,276,,Pågatågen,106,
1276000000193,276,,Pågatågen,106,
1276000000194,276,,Pågatågen,106,
1276000000195,276,,Pågatågen,106,
1276000000196,276,,Pågatågen,106,
1276000000197,276,,Pågatågen,106,
1276000000198,276,,Pågatågen,106,
1276000000199,276,,Pågatågen,106,
1276000000200,276,,Pågatågen,106,
1276000000201,276,,Pågatågen,106,
1276000000202,276,,Pågatågen,106,
1276000000203,276,,Pågatågen,106,
1276000000204,276,,Pågatågen,106,
1276000000205,276,,Pågatågen,106,
1276000000206,276,,Pågatågen,106,
1276000000207,276,,Pågatågen,106,
1276000000208,276,,Pågatågen,106,
1276000000209,276,,Pågatågen,106,
1276000000210,276,,Pågatågen,106,
1276000000211,276,,Pågatågen,106,
1276000000212,276,,Pågatågen,106,
1276000000213,276,,Pågatågen,106,
1276000000214,276,,Pågatågen,106,
1276000000215,276,,Pågatågen,106,
1276000000216,276,,Pågatågen,106,
1276000000217,276,,Pågatågen,106,
1276000000218,276,,Pågatågen,106,
1276000000343,276,,Pågatågen,106,
1276000000344,276,,Pågatågen,106,
1276000000345,276,,Pågatågen,106,
1276000000346,276,,Pågatågen,106,
1276000000347,276,,Pågatågen,106,
1276000000348,276,,Pågatågen,106,
1276000000349,276,,Pågatågen,106,
1276000000350,276,,Pågatågen,106,
1276000000351,276,,Pågatågen,106,
1276000000352,276,,Pågatågen,106,
1276000000353,276,,Pågatågen,106,
1276000000354,276,,Pågatågen,106,
1276000000355,276,,Pågatågen,106,
1276000000356,276,,Pågatågen,106,
1276000000357,276,,Pågatågen,106,
1276000000358,276,,Pågatågen,106,
1276000000359,276,,Pågatågen,106,
1276000000360,276,,Pågatågen,106,
1276000000361,276,,Pågatågen,106,
1276000000362,276,,Pågatågen,106,
1276000000363,276,,Pågatågen,106,
1276000000364,276,,Pågatågen,106,
1276000000365,276,,Pågatågen,106,
1276000000366,276,,Pågatågen,106,
1276000000367,276,,Pågatågen,106,
1276000000368,276,,Pågatågen,106,
1276000000369,276,,Pågatågen,106,
1276000000370,276,,Pågatågen,106,
1276000000371,276,,Pågatågen,106,
1276000000372,276,,Pågatågen,106,
1276000000373,276,,Pågatågen,106,
1276000000374,276,,Pågatågen,106,
1276000000375,276,,Pågatågen,106,
1276000000376,276,,Pågatågen,106,
1276000000377,276,,Pågatågen,106,
1276000000378,276,,Pågatågen,106,
1276000000379,276,,Pågatågen,106,
1276000000380,276,,Pågatågen,106,
1276000000381,276,,Pågatågen,106,
1276000000382,276,,Pågatågen,106,
1276000000383,276,,Pågatågen,106,
1276000000384,276,,Pågatågen,106,
1276000000385,276,,Pågatågen,106,
1276000000386,276,,Pågatågen,106,
1276000000387,276,,Pågatågen,106,
1276000000388,276,,Pågatågen,106,
1276000000389,276,,Pågatågen,106,
1276000000390,276,,Pågatågen,106,
1276000000391,276,,Pågatågen,106,
1276000000392,276,,Pågatågen,106,
1276000000393,276,,Pågatågen,106,
1276000000394,276,,Pågatågen,106,
1276000000395,276,,Pågatågen,106,
1276000000396,276,,Pågatågen,106,
1276000000397,276,,Pågatågen,106,
1276000000398,276,,Pågatågen,106,
1276000000399,276,,Pågatågen,106,
1276000000400,276,,Pågatågen,106,
1276000000401,276,,Pågatågen,106,
1276000000402,276,,Pågatågen,106,
1276000000403,276,,Pågatågen,106,
1276000000404,276,,Pågatågen,106,
1276000000405,276,,Pågatågen,106,
1276000000406,276,,Pågatågen,106,
1276000000407,276,,Pågatågen,106,
1276000000408,276,,Pågatågen,106,
1276000000409,276,,Pågatågen,106,
1276000000410,276,,Pågatågen,106,
1276000000411,276,,Pågatågen,106,
1276000000412,276,,Pågatågen,106,
1276000000413,276,,Pågatågen,106,
1276000000414,276,,Pågatågen,106,
1276000000415,276,,Pågatågen,106,
1276000000416,276,,Pågatågen,106,
1276000000417,276,,Pågatågen,106,
1276000000418,276,,Pågatågen,106,
1276000000419,276,,Pågatågen,106,
1276000000420,276,,Pågatågen,106,
1276000000421,276,,Pågatågen,106,
1276000000422,276,,Pågatågen,106,
1276000000423,276,,Pågatågen,106,
1276000000424,276,,Pågatågen,106,
