stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050000133011,Örebro Centralstation,59.276689,15.20977,0,133.0,A
9022050000133023,Örebro Centralstation,59.278742,15.211137,0,133.0,3
9022050000133024,Örebro Centralstation,59.278282,15.210636,0,133.0,4
9022050000133027,Örebro Centralstation,59.277971,15.210761,0,133.0,1A
9022050000133028,Örebro Centralstation,59.278689,15.211327,0,133.0,1B
9022050000133033,Örebro Centralstation,59.278941,15.211344,0,133.0,*
9022050000135001,Ängelsbergs Jvstn,59.958237,16.009409,0,135.0,A
9022050000138006,Skurup station,55.479993,13.499146,0,138.0,1
9022050000138007,Skurup station,55.480183,13.499198,0,138.0,2
9022050000140004,Nässjö Resecentrum,57.651991,14.694146,0,140.0,J
9022050000140047,Nässjö Resecentrum,57.652416,14.693368,0,140.0,7
9022050000140048,Nässjö Resecentrum,57.651914,14.693959,0,140.0,8
9022050000140058,Nässjö Resecentrum,57.652439,14.693982,0,140.0,*
9022050000141003,Bromölla station,56.067265,14.480019,0,141.0,1
9022050000141004,Bromölla station,56.067229,14.48002,0,141.0,2
9022050000142005,Undersåker järnvägsstation,63.314804,13.237891,0,142.0,*
9022050000143001,Borgstena station,57.88292,13.014802,0,143.0,1
9022050000144007,Luleå Centralstation,65.58409,22.16494,0,144.0,*
9022050000145003,Vislanda station,56.787023,14.454757,0,145.0,2
9022050000145006,Vislanda station,56.78698,14.454955,0,145.0,1
9022050000146004,Järvsö station,61.715872,16.172238,0,146.0,*
9022050000150014,Boden Resecentrum Tät,65.82874,21.70699,0,150.0,*
9022050000154009,Söderhamn resecentrum,61.298846,17.033134,0,154.0,*
9022050000155005,Åstorp station,56.134009,12.949054,0,155.0,1
9022050000155007,Åstorp station,56.133905,12.949222,0,155.0,3
9022050000156005,Älvsbyn Resecentrum,65.6782,20.99458,0,156.0,*
9022050000158014,Rättvik resecentrum,60.885116,15.115628,0,158.0,*
9022050000158015,Rättvik resecentrum,60.885116,15.115628,0,158.0,*
9022050000159002,Viskafors station,57.629394,12.845515,0,159.0,2
