,from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,stop_id,stop_name,stop_lat,stop_lon,location_type
2218,740000001,740000001,2,12000,20740534016584.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2219,740000001,740000001,2,12000,20740534016584.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2220,740000001,740000001,2,12000,20740534016584.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2221,740000001,740000001,2,12000,20740534016584.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2222,740000001,740000001,2,12000,20740534016584.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2223,740000001,740000001,2,12000,20740534016584.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2224,740000001,740000001,2,12000,20740534008136.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2225,740000001,740000001,2,12000,20740534008136.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2226,740000001,740000001,2,12000,20740534008136.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2227,740000001,740000001,2,12000,20740534008136.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2228,740000001,740000001,2,12000,20740534008136.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2229,740000001,740000001,2,12000,20740534008136.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2230,740000001,740000001,2,12000,20740534062664.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2231,740000001,740000001,2,12000,20740534062664.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2232,740000001,740000001,2,12000,20740534062664.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2233,740000001,740000001,2,12000,20740534062664.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2234,740000001,740000001,2,12000,20740534062664.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2235,740000001,740000001,2,12000,20740534062664.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2236,740000001,740000001,2,12000,20740534053704.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2237,740000001,740000001,2,12000,20740534053704.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2238,740000001,740000001,2,12000,20740534053704.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2239,740000001,740000001,2,12000,20740534053704.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2240,740000001,740000001,2,12000,20740534053704.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2241,740000001,740000001,2,12000,20740534053704.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2242,740000001,740000001,2,12000,20740534038344.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2243,740000001,740000001,2,12000,20740534038344.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2244,740000001,740000001,2,12000,20740534038344.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2245,740000001,740000001,2,12000,20740534038344.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2246,740000001,740000001,2,12000,20740534038344.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2247,740000001,740000001,2,12000,20740534038344.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2248,740000001,740000001,2,12000,20740534046536.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2249,740000001,740000001,2,12000,20740534046536.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2250,740000001,740000001,2,12000,20740534046536.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2251,740000001,740000001,2,12000,20740534046536.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2252,740000001,740000001,2,12000,20740534046536.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2253,740000001,740000001,2,12000,20740534046536.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2254,740000001,740000001,2,12000,20740534025032.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2255,740000001,740000001,2,12000,20740534025032.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2256,740000001,740000001,2,12000,20740534025032.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2257,740000001,740000001,2,12000,20740534025032.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2258,740000001,740000001,2,12000,20740534025032.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2259,740000001,740000001,2,12000,20740534025032.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2260,740000001,740000001,2,12000,20740534027796.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2261,740000001,740000001,2,12000,20740534027796.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2262,740000001,740000001,2,12000,20740534027796.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2263,740000001,740000001,2,12000,20740534027796.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2264,740000001,740000001,2,12000,20740534027796.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2265,740000001,740000001,2,12000,20740534027796.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2266,740000001,740000001,2,12000,20740534055188.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2267,740000001,740000001,2,12000,20740534055188.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2268,740000001,740000001,2,12000,20740534055188.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2269,740000001,740000001,2,12000,20740534055188.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2270,740000001,740000001,2,12000,20740534055188.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2271,740000001,740000001,2,12000,20740534055188.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2272,740000001,740000001,2,12000,20740534052372.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2273,740000001,740000001,2,12000,20740534052372.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2274,740000001,740000001,2,12000,20740534052372.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2275,740000001,740000001,2,12000,20740534052372.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2276,740000001,740000001,2,12000,20740534052372.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2277,740000001,740000001,2,12000,20740534052372.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2278,740000001,740000001,2,12000,20740534053396.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2279,740000001,740000001,2,12000,20740534053396.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2280,740000001,740000001,2,12000,20740534053396.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2281,740000001,740000001,2,12000,20740534053396.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2282,740000001,740000001,2,12000,20740534053396.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2283,740000001,740000001,2,12000,20740534053396.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2284,740000001,740000001,2,12000,20740534053652.0,23130000000139.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2285,740000001,740000001,2,12000,20740534053652.0,23130000010032.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2286,740000001,740000001,2,12000,20740534053652.0,23130000010033.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2287,740000001,740000001,2,12000,20740534053652.0,23130000010034.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2288,740000001,740000001,2,12000,20740534053652.0,23130000010077.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2289,740000001,740000001,2,12000,20740534053652.0,23130000010078.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2290,740000001,740000001,2,12000,20740428001113.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2291,740000001,740000001,2,12000,20740428001113.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2292,740000001,740000001,2,12000,20740428049497.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2293,740000001,740000001,2,12000,20740428049497.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2294,740000001,740000001,2,12000,20740428055897.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2295,740000001,740000001,2,12000,20740428055897.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2296,740000001,740000001,2,12000,20740428007257.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2297,740000001,740000001,2,12000,20740428007257.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2298,740000001,740000001,2,12000,20740428003673.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2299,740000001,740000001,2,12000,20740428003673.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2300,740000001,740000001,2,12000,20740428035417.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2301,740000001,740000001,2,12000,20740428035417.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2302,740000001,740000001,2,12000,20740428052313.0,23130000000133.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2303,740000001,740000001,2,12000,20740428052313.0,23130000010068.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2304,740000001,740000001,2,12000,20740424023769.0,23130000000933.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2305,740000001,740000001,2,12000,20740424023769.0,23130000010307.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2306,740000001,740000001,2,12000,20740424023769.0,23130000010451.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2307,740000001,740000001,2,12000,20740424023769.0,23130000010453.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2308,740000001,740000001,2,12000,20740424023769.0,23130000010516.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2309,740000001,740000001,2,12000,20740424023769.0,23130000010517.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2310,740000001,740000001,2,12000,20740424026841.0,23130000000933.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2311,740000001,740000001,2,12000,20740424026841.0,23130000010307.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2312,740000001,740000001,2,12000,20740424026841.0,23130000010451.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2313,740000001,740000001,2,12000,20740424026841.0,23130000010453.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2314,740000001,740000001,2,12000,20740424026841.0,23130000010516.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2315,740000001,740000001,2,12000,20740424026841.0,23130000010517.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2316,740000001,740000001,2,12000,20740424065497.0,23130000000933.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2317,740000001,740000001,2,12000,20740424065497.0,23130000010307.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2318,740000001,740000001,2,12000,20740424065497.0,23130000010451.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2319,740000001,740000001,2,12000,20740424065497.0,23130000010453.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2320,740000001,740000001,2,12000,20740424065497.0,23130000010516.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2321,740000001,740000001,2,12000,20740424065497.0,23130000010517.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2322,740000001,740000001,2,12000,20740538013076.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2323,740000001,740000001,2,12000,20740538013076.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2324,740000001,740000001,2,12000,20740538013076.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2325,740000001,740000001,2,12000,20740538013076.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2326,740000001,740000001,2,12000,20740538013076.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2327,740000001,740000001,2,12000,20740538013076.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2328,740000001,740000001,2,12000,20740538013076.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2329,740000001,740000001,2,12000,20740538013076.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2330,740000001,740000001,2,12000,20740538013076.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2331,740000001,740000001,2,12000,20740538013076.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2332,740000001,740000001,2,12000,20740538013076.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2333,740000001,740000001,2,12000,20740538039444.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2334,740000001,740000001,2,12000,20740538039444.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2335,740000001,740000001,2,12000,20740538039444.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2336,740000001,740000001,2,12000,20740538039444.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2337,740000001,740000001,2,12000,20740538039444.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2338,740000001,740000001,2,12000,20740538039444.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2339,740000001,740000001,2,12000,20740538039444.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2340,740000001,740000001,2,12000,20740538039444.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2341,740000001,740000001,2,12000,20740538039444.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2342,740000001,740000001,2,12000,20740538039444.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2343,740000001,740000001,2,12000,20740538039444.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2344,740000001,740000001,2,12000,20740538037652.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2345,740000001,740000001,2,12000,20740538037652.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2346,740000001,740000001,2,12000,20740538037652.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2347,740000001,740000001,2,12000,20740538037652.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2348,740000001,740000001,2,12000,20740538037652.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2349,740000001,740000001,2,12000,20740538037652.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2350,740000001,740000001,2,12000,20740538037652.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2351,740000001,740000001,2,12000,20740538037652.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2352,740000001,740000001,2,12000,20740538037652.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2353,740000001,740000001,2,12000,20740538037652.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2354,740000001,740000001,2,12000,20740538037652.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2355,740000001,740000001,2,12000,20740538053012.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2356,740000001,740000001,2,12000,20740538053012.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2357,740000001,740000001,2,12000,20740538053012.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2358,740000001,740000001,2,12000,20740538053012.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2359,740000001,740000001,2,12000,20740538053012.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2360,740000001,740000001,2,12000,20740538053012.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2361,740000001,740000001,2,12000,20740538053012.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2362,740000001,740000001,2,12000,20740538053012.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2363,740000001,740000001,2,12000,20740538053012.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2364,740000001,740000001,2,12000,20740538053012.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2365,740000001,740000001,2,12000,20740538053012.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2366,740000001,740000001,2,12000,20740538004372.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2367,740000001,740000001,2,12000,20740538004372.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2368,740000001,740000001,2,12000,20740538004372.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2369,740000001,740000001,2,12000,20740538004372.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2370,740000001,740000001,2,12000,20740538004372.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2371,740000001,740000001,2,12000,20740538004372.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2372,740000001,740000001,2,12000,20740538004372.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2373,740000001,740000001,2,12000,20740538004372.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2374,740000001,740000001,2,12000,20740538004372.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2375,740000001,740000001,2,12000,20740538004372.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2376,740000001,740000001,2,12000,20740538004372.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2377,740000001,740000001,2,12000,20740538041492.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2378,740000001,740000001,2,12000,20740538041492.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2379,740000001,740000001,2,12000,20740538041492.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2380,740000001,740000001,2,12000,20740538041492.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2381,740000001,740000001,2,12000,20740538041492.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2382,740000001,740000001,2,12000,20740538041492.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2383,740000001,740000001,2,12000,20740538041492.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2384,740000001,740000001,2,12000,20740538041492.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2385,740000001,740000001,2,12000,20740538041492.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2386,740000001,740000001,2,12000,20740538041492.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2387,740000001,740000001,2,12000,20740538041492.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2388,740000001,740000001,2,12000,20740538051220.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2389,740000001,740000001,2,12000,20740538051220.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2390,740000001,740000001,2,12000,20740538051220.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2391,740000001,740000001,2,12000,20740538051220.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2392,740000001,740000001,2,12000,20740538051220.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2393,740000001,740000001,2,12000,20740538051220.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2394,740000001,740000001,2,12000,20740538051220.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2395,740000001,740000001,2,12000,20740538051220.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2396,740000001,740000001,2,12000,20740538051220.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2397,740000001,740000001,2,12000,20740538051220.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2398,740000001,740000001,2,12000,20740538051220.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2399,740000001,740000001,2,12000,20740538046356.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2400,740000001,740000001,2,12000,20740538046356.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2401,740000001,740000001,2,12000,20740538046356.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2402,740000001,740000001,2,12000,20740538046356.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2403,740000001,740000001,2,12000,20740538046356.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2404,740000001,740000001,2,12000,20740538046356.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2405,740000001,740000001,2,12000,20740538046356.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2406,740000001,740000001,2,12000,20740538046356.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2407,740000001,740000001,2,12000,20740538046356.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2408,740000001,740000001,2,12000,20740538046356.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2409,740000001,740000001,2,12000,20740538046356.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2410,740000001,740000001,2,12000,20740538057620.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2411,740000001,740000001,2,12000,20740538057620.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2412,740000001,740000001,2,12000,20740538057620.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2413,740000001,740000001,2,12000,20740538057620.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2414,740000001,740000001,2,12000,20740538057620.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2415,740000001,740000001,2,12000,20740538057620.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2416,740000001,740000001,2,12000,20740538057620.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2417,740000001,740000001,2,12000,20740538057620.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2418,740000001,740000001,2,12000,20740538057620.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2419,740000001,740000001,2,12000,20740538057620.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2420,740000001,740000001,2,12000,20740538057620.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2421,740000001,740000001,2,12000,20740538053524.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2422,740000001,740000001,2,12000,20740538053524.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2423,740000001,740000001,2,12000,20740538053524.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2424,740000001,740000001,2,12000,20740538053524.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2425,740000001,740000001,2,12000,20740538053524.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2426,740000001,740000001,2,12000,20740538053524.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2427,740000001,740000001,2,12000,20740538053524.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2428,740000001,740000001,2,12000,20740538053524.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2429,740000001,740000001,2,12000,20740538053524.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2430,740000001,740000001,2,12000,20740538053524.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2431,740000001,740000001,2,12000,20740538053524.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2432,740000001,740000001,2,12000,20740538018708.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2433,740000001,740000001,2,12000,20740538018708.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2434,740000001,740000001,2,12000,20740538018708.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2435,740000001,740000001,2,12000,20740538018708.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2436,740000001,740000001,2,12000,20740538018708.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2437,740000001,740000001,2,12000,20740538018708.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2438,740000001,740000001,2,12000,20740538018708.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2439,740000001,740000001,2,12000,20740538018708.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2440,740000001,740000001,2,12000,20740538018708.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2441,740000001,740000001,2,12000,20740538018708.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2442,740000001,740000001,2,12000,20740538018708.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2443,740000001,740000001,2,12000,20740538040212.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2444,740000001,740000001,2,12000,20740538040212.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2445,740000001,740000001,2,12000,20740538040212.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2446,740000001,740000001,2,12000,20740538040212.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2447,740000001,740000001,2,12000,20740538040212.0,23130000010337.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2448,740000001,740000001,2,12000,20740538040212.0,23130000010435.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2449,740000001,740000001,2,12000,20740538040212.0,23130000010436.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2450,740000001,740000001,2,12000,20740538040212.0,23130000010457.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2451,740000001,740000001,2,12000,20740538040212.0,23130000010458.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2452,740000001,740000001,2,12000,20740538040212.0,23130000010480.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2453,740000001,740000001,2,12000,20740538040212.0,23130000010481.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2454,740000001,740000001,2,12000,20740538034580.0,23130000000959.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2455,740000001,740000001,2,12000,20740538034580.0,23130000010266.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2456,740000001,740000001,2,12000,20740538034580.0,23130000010272.0,740000001,Stockholm Centralstation,59.33014,18.058155,
2457,740000001,740000001,2,12000,20740538034580.0,23130000010290.0,740000001,Stockholm Centralstation,59.33014,18.058155,
