area_id,stop_id
740033848,29793
740033849,29795
740033850,29796
740033851,29797
740033852,29798
740033853,29799
740033854,29800
740033855,29802
740033856,29803
740033858,29805
740033859,29806
740033860,29807
740033861,29808
740033862,68779
740033863,68780
740033864,68781
740033865,62542
740033866,54979
740033867,29810
740033868,29811
740033869,29813
740033870,29815
740033871,29816
740033872,29818
740033873,29819
740033874,29820
740033875,29821
740033878,29822
740033879,29824
740033880,29825
740033881,29826
740033882,29827
740033883,29831
740033884,29832
740033885,29833
740033886,29834
740033888,29835
740033889,29837
740033890,29838
740033891,29839
740033892,29840
740033893,29841
740033894,29842
740033895,29843
740033896,29845
740033897,29846
740033898,54976
740033899,29848
740033901,29850
740033902,29851
740033903,29852
740033904,29853
740033905,29854
740033906,29856
740033907,29857
740033908,29858
740033909,29859
740033910,29860
740033911,29861
740033912,29862
740033913,29863
740033914,29864
740033915,29865
740033916,29867
740033917,29868
740033918,29869
740033919,29870
740033920,29871
740033921,29872
740033922,29874
740033923,29875
740033924,29876
740033925,29877
740033926,29878
740033927,29879
740033928,29880
740033929,29882
740033930,29883
740033931,29884
740033932,29885
740033933,29886
740033934,13065
740033935,29895
740033936,54975
740033942,29897
740033943,54972
740033944,29899
740033945,29900
740033946,29901
740033947,29902
740033948,29903
740033949,29904
740033950,29905
740033952,29907
740033958,29908
740033960,29980
740033966,29909
740033967,12847
740033968,29914
740033969,29915
740033970,29916
740033971,12848
740033972,29919
740033973,29920
740033975,29922
740033977,29923
740033978,12849
740033979,29924
740033983,56084
740033984,12850
740033987,29925
740033988,65378
740033989,12851
740033995,28075
740033996,12852
740033997,66943
740033999,29929
740034000,29930
740034001,29931
740034003,29932
740034004,29933
740034005,29934
740034006,29935
740034007,29937
740034008,29938
740034009,29939
740034010,29940
740034011,29941
740034014,29942
740034015,29943
740034016,13066
740034017,29945
740034019,29947
740034020,29948
740034021,3174
740034022,29949
740034023,12854
740034024,13067
740034025,12855
740034026,29950
740034034,29951
740034035,29952
740034037,36672
740034038,39101
740034039,29954
740034040,29955
740034041,29956
740034042,29957
740034043,29958
740034045,29959
740034046,68716
740034047,66358
740034048,66359
740034049,29961
740034050,29963
740034051,13068
740034052,12857
740034053,29965
740034054,13069
740034055,66360
740034056,29967
740034057,12858
740034058,29968
740034061,29969
740034062,29971
740034064,29981
740034066,29982
740034067,29984
740034068,29985
740034069,29987
740034070,29989
740034071,29991
740034072,29992
740034073,29994
740034075,29997
740034076,29999
740034078,30001
740034080,30002
740034082,30003
740034085,30005
740034086,30006
740034087,30008
740034088,30010
740034089,30013
740034090,30014
740034091,30015
740034092,30016
740034093,30017
740034094,30018
740034095,30019
740034097,30022
740034098,30023
740034099,30025
740034103,30029
740034104,30039
740034106,30040
740034107,12007
740034108,30041
740034110,30043
740034111,30044
740034112,30045
740034113,30047
740034114,30048
740034115,30049
740034117,30051
740034118,30052
740034119,30053
740034120,30054
740034121,30062
740034122,30063
740034123,30064
740034124,30065
740034125,30066
740034126,30067
740034127,30068
740034129,30070
740034132,30072
740034133,30073
740034134,30074
740034137,29988
740034138,30078
740034139,30079
740034140,30080
740034141,30081
740034143,30083
740034144,30084
740034145,30086
740034146,30090
740034147,30092
740034148,30094
740034149,30095
740034151,30102
740034153,30107
740034155,30082
740034156,39102
740034157,35076
740034158,30134
740034159,30135
740034160,3175
740034161,12860
740034162,30137
740034163,30138
740034164,30140
740034165,30141
740034166,39099
740034167,3191
740034168,37281
740034169,37282
740034170,37283
740034171,30143
740034172,30144
740034173,30145
740034174,30146
740034175,30147
740034176,30148
740034177,30150
740034178,30152
740034179,30153
740034180,30154
740034181,30224
740034182,30158
740034184,30160
740034185,30162
740034186,30163
740034187,30166
740034188,30168
740034189,30169
740034190,30170
740034191,30171
740034192,30172
740034193,30173
740034194,30175
740034195,30176
740034196,30177
740034197,30178
740034198,30189
740034199,30190
740034200,30191
740034201,30192
740034203,30193
740034206,30195
740034207,30196
740034208,30197
740034209,30205
740034210,30207
740034211,30208
740034212,30212
740034213,30213
740034214,30214
740034215,30215
740034216,30216
740034218,30218
740034219,30219
740034221,30222
740034222,30226
740034223,30227
740034227,30229
740034230,30232
740034231,30233
740034233,30239
740034234,30240
740034235,20020
740034236,30244
740034237,30245
740034238,12861
740034239,30246
740034240,30247
740034241,30248
740034242,30249
740034243,37284
740034244,30250
740034245,12862
740034248,12863
740034250,30252
740034251,30254
740034252,30255
740034253,30256
740034254,30257
740034255,30258
740034256,30259
740034257,30260
740034259,30262
740034260,30263
740034261,30264
740034263,30265
740034264,30266
740034265,30268
740034266,30269
740034271,30273
740034275,30274
740034276,30275
740034277,30277
740034278,30278
740034279,30279
740034280,30280
740034284,30283
740034285,30234
740034287,37285
740034288,30288
740034289,30289
740034290,30290
740034291,30291
740034292,30292
740034293,30293
740034294,30294
740034295,30295
740034296,30296
740034297,30297
740034298,30298
740034299,30299
740034300,30300
740034301,30301
740034302,67991
740034303,67992
740034306,67993
740034307,30306
740034308,30308
740034313,10660
740034313,13072
740034314,17324
740034315,15400
740034317,17818
740034318,13073
740034319,30314
740034321,30315
740034322,30316
740034323,47992
740034325,30319
740034326,47798
740034327,30320
740034328,30321
740034332,30322
740034334,30323
740034337,30325
740034338,30326
740034339,30328
740034340,67994
740034341,30330
740034343,30331
740034349,30335
740034352,30337
740034353,30338
740034357,30340
740034358,30341
740034359,30342
740034360,30343
740034364,30345
740034368,30349
740034372,55210
740034373,55191
740034374,55208
740034375,55207
740034376,55204
740034377,55203
740034378,20920
740034379,55202
740034380,55201
740034381,31438
740034382,7679
740034383,55200
740034384,55199
740034386,3176
740034387,3177
740034391,3178
740034393,3179
740034394,3180
740034395,24307
740034397,17770
740034398,15987
740034399,41145
740034400,41254
740034407,56075
740034409,54565
740034417,55197
740034423,30538
740034433,54994
740034436,55196
740034437,55195
740034439,55194
740034440,12891
740034441,12892
740034444,13074
740034445,12895
740034448,13060
740034449,12867
740034450,12868
740034451,12869
740034452,13061
740034454,39833
740034455,13062
740034456,13063
740034457,13064
740034458,12871
740034459,12896
740034460,39837
740034461,40023
740034463,40301
740034464,12906
740034465,41036
740034466,12899
740034467,12900
740034468,41037
740034469,3181
740034470,3182
740034471,12913
740034472,12920
740034473,12921
740034474,12922
740034475,12923
740034476,27400
740034477,12914
740034478,12910
740034479,11906
740034480,11907
740034481,27402
740034482,12929
740034483,25037
740034484,12912
740034484,13123
740034485,12189
740034486,12358
740034486,69500
740034489,13056
740034489,13077
740034490,12915
740034490,13078
740034491,13079
740034492,13080
740034493,13081
740034494,12684
740034494,13082
740034495,27227
740034497,12682
740034497,13084
740034498,13053
740034498,13085
740034499,13086
740034501,25801
740034503,13088
740034504,28046
740034505,13089
740034506,12970
740034506,13090
740034507,13092
740034508,13093
740034509,13094
740034510,32734
740034511,13095
740034512,13096
740034513,13097
740034514,13098
740034515,13099
740034516,13100
740034517,13102
740034518,13110
740034519,13055
740034519,13111
740034520,13052
740034520,13112
740034521,12916
740034521,13113
740034521,69562
740034522,13045
740034522,13114
740034522,69564
740034523,13115
740034523,69563
740034526,12917
740034526,13116
740034526,69561
740034527,13117
740034528,8876
740034529,11957
740034530,13103
740034531,26774
740034532,13105
740034533,26512
740034534,13107
740034535,13108
740034536,13109
740034537,13118
740034538,13119
740034539,13120
740034541,12934
740034543,12936
740034544,12937
740034546,12940
740034547,12941
740034548,12942
740034549,12944
740034550,25499
740034551,12946
740034552,25504
740034553,25595
740034554,25160
740034555,12950
740034556,12951
740034557,27836
740034559,12954
740034560,12955
740034561,12956
740034562,28988
740034563,12958
740034564,28996
740034565,28998
740034567,11958
740034568,12962
740034569,29004
740034570,12965
740034571,12966
740034572,12971
740034573,12972
740034575,12974
740034576,12975
740034578,22100
740034579,3183
740034580,12980
740034581,3184
740034582,3185
740034583,12988
740034584,12989
740034585,3186
740034586,13008
740034587,13009
740034589,13010
740034590,13011
740034591,13012
740034592,13013
740034593,4110
740034594,13015
740034595,13016
740034596,13017
740034597,4111
740034598,13019
740034599,13020
740034600,13021
740034601,13022
740034602,13023
740034603,13024
740034604,4112
740034605,13026
740034607,13027
740034608,4113
740034609,4114
740034610,13030
740034611,4115
740034612,12748
740034613,4157
740034614,13033
740034615,13034
740034617,13036
740034618,13038
740034619,13039
740034620,13041
740034621,4160
740034622,13044
740034623,12990
740034624,12897
740034625,12687
740034625,12992
740034626,12686
740034626,12993
740034628,12994
740034629,13049
740034631,12685
740034631,12918
740034632,12925
740034633,12926
740034633,69560
740034635,12927
740034636,12931
740034636,69558
740034637,12932
740034637,69559
740034639,4162
740034646,30368
740034646,58785
740034647,6567
740034649,36175
740034650,36174
740034657,11878
740034657,12003
740034705,4673
740034706,4674
740034707,4675
740034708,4676
740034709,4677
740034710,4678
740034711,4679
740034712,4680
740034713,4681
740034714,4682
740034715,4683
740034716,4684
740034717,4685
740034718,4686
740034719,4687
740034721,5752
740034722,65939
740034723,66417
740034725,67063
740034726,18142
740034727,21867
740034729,22116
740034730,22132
740034731,22171
740034732,22354
740034733,22355
740034734,22391
740034735,22405
740034740,41034
740034741,13037
740034743,12097
740034744,12006
740034748,12589
740034748,69565
740034749,32959
740034750,12908
740034751,32961
740034753,40414
740034765,21145
740034768,7901
740034770,12930
740034777,20649
740034780,19911
740034782,19912
740034784,19913
740034786,19914
740034788,19915
740034790,19916
740034792,20652
740034794,20653
740034797,20654
740034802,19917
740034805,19918
740034807,19919
740034809,19920
740034811,19921
740034813,20921
740034815,20922
740034823,19922
740034825,20923
740034827,20924
740034829,20925
740034830,40426
740034832,40427
740034834,20926
740034838,20928
740034839,20929
740034840,40413
740034841,54996
740034844,19933
740034845,39826
740034847,39827
740034848,19935
740034849,40415
740034850,19936
740034851,40416
740034852,19937
740034853,40428
740034854,19938
740034856,19939
740034858,19940
740034859,41182
740034860,19941
740034861,41150
740034862,19942
740034864,19943
740034868,19944
740034869,40505
740034872,19945
740034873,40300
740034874,19946
740034881,20930
740034883,20931
740034885,20932
740034886,50033
740034887,20933
740034888,50566
740034889,20934
740034890,50696
740034893,20935
740034895,20936
740034896,20021
740034897,20937
740034899,20938
740034901,20939
740034903,19948
740034904,55840
740034905,55841
740034906,20940
740034907,55842
740034908,20941
740034909,55843
740034910,20942
740034912,19950
740034914,20655
740034915,57053
740034917,37286
740034918,20943
740034919,37287
740034920,20944
740034921,37288
740034922,20945
740034923,37289
740034924,20946
740034925,37290
740034926,20947
740034927,37291
740034928,20948
740034929,20949
740034930,59929
740034931,20950
740034932,35330
740034934,20952
740034935,32439
740034936,20953
740034938,38392
740034939,20656
740034942,7950
740034943,19953
740034944,7880
740034945,20678
740034946,10484
740034947,19954
740034948,7196
740034949,12255
740034951,19955
740034952,8532
740034953,19956
740034954,30439
740034955,19957
740034956,30440
740034957,19959
740034958,73204
740034959,19960
740034961,19961
740034963,20657
740034966,19963
740034971,67454
740034972,21275
740034974,19965
740034975,21276
740034976,21575
740034977,20955
740034979,20956
740034980,21843
740034981,20957
740034982,21844
740034983,20958
740034984,21848
740034985,20959
740034987,20960
740034989,20961
740034990,22101
740034991,20962
740034994,22103
740034995,20963
740034996,22104
740034997,20964
740034999,20965
740035000,58696
740035003,20966
740035004,19966
740035006,22331
740035010,23713
740035011,20967
740035013,20968
740035017,20969
740035019,20970
740035020,22334
740035021,22335
740035023,22336
740035024,19968
740035025,67210
740035026,23714
740035027,22337
740035028,19969
740035029,22338
740035030,19970
740035033,19972
740035035,19973
740035036,22340
740035038,22341
740035039,22342
740035040,62530
740035043,22343
740035047,22344
740035048,19975
740035050,22345
740035051,22346
740035052,20658
740035054,19977
740035055,69319
740035057,69540
740035058,19979
740035060,19980
740035061,72115
740035062,19981
740035065,22347
740035068,19983
740035070,20659
740035075,69803
740035076,20971
740035079,19984
740035080,19985
740035081,22349
740035082,22350
740035083,19987
740035084,22351
740035085,71849
740035087,22447
740035088,20662
740035091,19990
740035092,13442
740035093,19991
740035094,14160
740035095,19992
740035096,14400
740035098,14481
740035099,20663
740035101,20664
740035103,14496
740035104,58239
740035105,58240
740035106,9115
740035107,11619
740035110,20972
740035112,20004
740035113,20665
740035114,20005
740035115,20006
740035118,20007
740035119,20008
740035141,20009
740035145,20973
740035151,20010
740035158,20013
740035159,20014
740035161,20666
740035162,20667
740035163,20668
740035164,20669
740035165,20670
740035167,20671
740035169,20975
740035171,20015
740035172,20673
740035174,20220
740035175,9116
740035176,11620
740035177,20218
740035178,9117
740035179,20217
740035180,9118
740035181,20216
740035182,9119
740035183,20215
740035184,10638
740035185,20214
740035186,10639
740035187,20213
740035188,9120
740035190,9121
740035191,20211
740035192,9122
740035193,20210
740035194,20209
740035195,20208
740035196,11621
740035197,20205
740035198,11622
740035199,10640
740035200,9123
740035201,20202
740035202,11623
740035203,11692
740035204,9292
740035205,6829
740035206,20198
740035208,20197
740035210,20196
740035212,20195
740035214,20194
740035216,20193
740035218,20192
740035220,20191
740035223,20188
740035225,20187
740035227,20186
740035229,20185
740035230,4109
740035231,5918
740035232,20183
740035233,34030
740035234,20182
740035235,12107
740035236,20181
740035237,40583
740035238,39440
740035239,20179
740035241,20178
740035244,20176
740035245,39923
740035246,39924
740035247,20174
740035248,39925
740035249,20173
740035251,20172
740035253,20171
740035254,40079
740035255,20169
740035256,41017
740035257,20168
740035258,41018
740035259,20167
740035260,41019
740035261,20166
740035263,20165
740035264,41020
740035265,20164
740035266,41021
740035267,20163
740035269,20162
740035271,20161
740035272,41022
740035273,20160
740035274,41023
740035275,20159
740035276,41024
740035277,20157
740035278,41025
740035279,41026
740035280,20156
740035281,41027
740035282,20155
740035284,20154
740035286,20153
740035289,20151
740035294,20148
740035295,67069
740035296,20147
740035298,20146
740035299,20145
740035300,65367
740035301,20144
740035303,20143
740035304,4551
740035305,20142
740035307,20141
740035309,20140
740035311,66293
740035312,20138
740035314,20137
740035315,54502
740035316,54503
740035320,20135
740035321,2959
740035322,20134
740035323,49283
740035324,20133
740035325,49634
740035326,49635
740035327,18679
740035328,20131
740035329,20130
740035330,12402
740035331,20129
740035332,55138
740035333,20128
740035335,20127
740035337,20126
740035339,20125
740035341,20124
740035343,20123
740035345,20122
740035348,24462
740035351,20119
740035353,20118
740035355,20117
740035356,27432
740035357,20116
740035358,27433
740035359,20976
740035360,27434
740035361,20115
740035362,27435
740035363,20114
740035364,27436
740035365,20113
740035366,27437
740035368,20111
740035369,27439
740035370,20110
740035372,20109
740035373,27440
740035374,20108
740035375,28688
740035376,20107
740035377,28690
740035378,20106
740035380,20105
740035383,20103
740035385,20102
740035387,20101
740035388,25934
740035391,20098
740035393,20097
740035394,73105
740035395,20096
740035396,26350
740035397,20095
740035398,25670
740035399,20094
740035400,25671
740035401,25672
740035402,20091
740035403,25673
740035404,20090
740035405,25674
740035406,20089
740035407,25675
740035408,20088
740035409,25676
740035410,20087
740035412,20086
740035413,28280
740035414,20085
740035415,24463
740035417,20082
740035420,20080
740035421,24862
740035422,20079
740035424,20078
740035425,24965
740035426,24966
740035427,20076
740035428,20075
740035429,24967
740035430,20074
740035431,24968
740035432,20073
740035433,24969
740035435,24970
740035436,20072
740035437,24971
740035438,24972
740035439,24973
740035440,20071
740035442,20070
740035445,20068
740035447,20067
740035449,20066
740035451,20065
740035453,20064
740035455,20063
740035456,20062
740035457,49023
740035458,20061
740035460,49284
740035461,20060
740035462,50266
740035463,20059
740035464,20058
740035466,20057
740035468,20056
740035470,20055
740035472,20054
740035474,20053
740035476,20052
740035478,20051
740035480,20050
740035482,20049
740035484,20048
740035485,69534
740035486,20047
740035488,20046
740035490,20045
740035492,20044
740035494,20043
740035496,20042
740035499,20041
740035501,20040
740035503,20039
740035505,20038
740035507,20036
740035508,53022
740035509,20035
740035510,67052
740035511,20034
740035512,67053
740035513,20033
740035514,67060
740035515,20032
740035516,52134
740035516,66364
740035518,67072
740035519,20031
740035520,20030
740035521,20029
740035522,20027
740035525,20026
740035526,20024
740035527,20023
740035531,20002
740035532,20001
740035533,20000
740035534,19999
740035535,19998
740035536,19997
740035537,19996
740035538,19995
740035542,19994
740035543,19993
740035545,19929
740035546,19928
740035547,67070
740035548,67071
740035557,66329
740035559,67195
740035560,66520
740035562,21688
740035563,58656
740035564,72980
740035565,62512
740035567,21697
740035580,19758
740035591,71836
740035592,19756
740035595,21698
740035597,21699
740035598,21700
740035599,19751
740035601,19750
740035604,19749
740035605,21701
740035606,19748
740035609,21702
740035610,19746
740035612,19745
740035615,19743
740035616,21703
740035617,19742
740035618,21704
740035619,19741
740035620,21741
740035621,19740
740035623,19739
740035625,19738
740035627,19737
740035628,23611
740035629,19736
740035630,21743
740035631,19735
740035632,21744
740035633,19734
740035634,67699
740035635,19733
740035637,19732
740035639,69307
740035641,21748
740035642,20866
740035643,21749
740035644,21750
740035646,21753
740035647,20865
740035655,19728
740035656,21792
740035657,19727
740035658,21793
740035660,19725
740035661,21795
740035662,19724
740035665,19723
740035666,21796
740035669,21798
740035681,21799
740035682,19718
740035683,21800
740035685,19716
740035686,55123
740035688,19714
740035689,72114
740035690,19713
740035691,22319
740035692,19712
740035693,22327
740035694,19711
740035697,19709
740035698,22353
740035700,22390
740035701,69340
740035703,19706
740035704,18071
740035705,19705
740035707,19704
740035709,19702
740035711,19700
740035714,19698
740035716,19697
740035718,19696
740035720,19695
740035722,19694
740035724,19693
740035726,19692
740035728,19691
740035729,18299
740035730,19690
740035731,18300
740035732,19688
740035733,18301
740035734,19687
740035739,19685
740035740,19684
740035742,19683
740035744,19682
740035746,20864
740035749,19679
740035751,19088
740035759,19677
740035760,3103
740035761,19676
740035762,3104
740035763,19675
740035765,19674
740035766,3105
740035767,19673
740035768,3106
740035769,19672
740035770,3107
740035771,19671
740035772,3013
740035773,19670
740035774,3109
740035775,4688
740035778,4689
740035781,19667
740035783,19666
740035785,19665
740035787,19664
740035789,19663
740035790,55282
740035791,19662
740035794,55567
740035795,19659
740035796,41035
740035797,19655
740035798,19654
740035799,19652
740035800,19651
740035801,19650
740035802,19646
740035805,19645
740035806,19644
740035807,19643
740035809,19642
740035811,19641
740035812,20863
740035813,19747
740035815,19640
740035817,19639
740035818,19638
740035819,19637
740035820,19636
740035821,19635
740035824,19632
740035825,19631
740035826,19630
740035827,19629
740035828,19628
740035829,19627
740035830,19626
740035831,19625
740035832,48046
740035834,48374
740035835,44733
740035836,48122
740035838,35772
740035839,35889
740035840,35890
740035841,32493
740035842,4690
740035844,19515
740035845,37292
740035846,37293
740035847,19514
740035849,19513
740035850,35618
740035851,21023
740035853,19512
740035854,33750
740035855,19511
740035857,19510
740035858,36659
740035859,21022
740035860,36660
740035861,19509
740035862,36661
740035863,19508
740035864,36662
740035865,36663
740035866,19507
740035868,19506
740035870,36162
740035871,21020
740035872,36163
740035873,19505
740035874,36164
740035875,19504
740035876,36165
740035877,19503
740035878,36166
740035879,19502
740035880,36167
740035881,19501
740035882,36168
740035883,19500
740035884,46466
740035885,20845
740035886,36182
740035887,19499
740035888,36183
740035889,19498
740035890,36184
740035891,36223
740035892,19496
740035894,19495
740035895,36276
740035896,19494
740035897,36277
740035898,36278
740035899,19493
740035900,47554
740035901,19492
740035902,29739
740035903,29741
740035908,19488
740035911,24858
740035913,19487
740035915,19486
740035916,36550
740035917,19485
740035919,19484
740035920,31268
740035921,19483
740035922,19482
740035923,19481
740035924,19480
740035925,20617
740035927,36664
740035928,20616
740035929,66361
740035930,66362
740035931,20614
740035933,20613
740035934,66365
740035935,20612
740035936,66366
740035937,64485
740035938,20610
740035939,64486
740035940,20609
740035942,20608
740035944,20607
740035946,20606
740035949,20604
740035950,66367
740035951,20603
740035952,4552
740035954,20602
740035955,3193
740035956,20601
740035957,66369
740035958,20600
740035959,66370
740035961,66371
740035962,20599
740035963,66372
740035964,20598
740035968,20597
740035969,57813
740035970,57814
740035972,67883
740035976,66204
740035977,20594
740035978,66206
740035979,20593
740035980,66207
740035981,20592
740035982,66330
740035983,20591
740035985,20589
740035987,20588
740035988,57454
740035989,39843
740035991,40816
740035993,39510
740035995,35419
740035997,12275
740035997,12736
740035998,20587
740035999,7952
740036000,20586
740036001,12002
740036002,20585
740036005,12376
740036005,12991
740036007,7889
740036008,20584
740036009,12027
740036010,20583
740036011,12398
740036012,20582
740036013,39442
740036014,20581
740036015,39498
740036017,39505
740036018,39506
740036019,39508
740036021,39842
740036025,20574
740036026,41152
740036027,20573
740036028,41153
740036029,41154
740036030,20571
740036032,20570
740036033,27310
740036034,20569
740036036,20568
740036037,28336
740036038,20567
740036039,28694
740036042,26778
740036044,25340
740036046,25341
740036047,20566
740036049,20565
740036050,25408
740036051,20563
740036052,25417
740036053,20562
740036055,25418
740036056,20560
740036057,25424
740036058,20559
740036059,28439
740036060,28440
740036061,20557
740036062,58242
740036063,20556
740036064,58158
740036064,58243
740036065,20555
740036066,58257
740036067,20554
740036068,58241
740036069,20553
740036070,20552
740036071,58251
740036072,20551
740036073,58244
740036075,20549
740036076,20547
740036077,58249
740036078,20544
740036079,20543
740036080,58250
740036081,20542
740036082,58245
740036084,58246
740036086,20540
740036088,20539
740036089,58255
740036090,58136
740036090,58254
740036091,20537
740036092,58252
740036093,20536
740036095,58253
740036096,58256
740036097,20534
740036099,20533
740036101,20532
740036103,20531
740036104,58265
740036105,20530
740036106,58259
740036107,20529
740036108,58260
740036109,20528
740036110,58261
740036111,20527
740036112,58193
740036112,58262
740036113,20526
740036114,58263
740036115,58264
740036116,58273
740036117,20524
740036118,58286
740036119,20523
740036121,20522
740036122,58279
740036124,20519
740036126,20518
740036129,20516
740036130,4117
740036131,20515
740036133,20514
740036134,58269
740036135,20513
740036136,58270
740036137,20512
740036138,58271
740036138,58280
740036139,20511
740036140,58272
740036141,20510
740036143,20509
740036144,58274
740036145,20508
740036146,58275
740036147,20507
740036148,58276
740036149,20506
740036151,20505
740036153,58278
740036155,58282
740036157,20501
740036158,58284
740036159,58285
740036160,20499
740036162,20498
740036164,20497
740036166,20496
740036167,58296
740036168,20495
740036169,58301
740036170,20494
740036171,58310
740036173,58290
740036175,58292
740036176,20493
740036177,58294
740036178,20492
740036179,58295
740036181,20490
740036182,58297
740036183,20489
740036184,58298
740036186,58299
740036188,58300
740036189,58311
740036190,20485
740036191,58312
740036192,20484
740036193,58313
740036202,68616
740036204,20481
740036206,20480
740036208,20479
740036210,20478
740036211,57525
740036212,20477
740036214,20476
740036215,57531
740036216,20475
740036217,57530
740036218,20474
740036220,20473
740036222,20472
740036224,20471
740036226,20470
740036227,55550
740036228,55557
740036229,20468
740036230,55560
740036232,20466
740036236,20463
740036237,57529
740036238,20998
740036240,20462
740036242,20461
740036244,20460
740036246,20459
740036248,20458
740036250,20457
740036253,20456
740036255,20455
740036257,20454
740036260,20452
740036262,20451
740036264,20450
740036267,20448
740036268,54566
740036269,20447
740036271,20445
740036298,20443
740036299,4118
740036300,20442
740036301,45181
740036303,45182
740036305,20439
740036306,46574
740036308,45183
740036321,20431
740036322,56944
740036323,20430
740036326,57604
740036328,57787
740036334,20425
740036335,57620
740036336,20424
740036342,20419
740036343,20417
740036344,20414
740036345,20412
740036346,20411
740036356,71892
740036357,20405
740036358,20403
740036371,20401
740036372,20400
740036373,20398
740036376,20396
740036377,20395
740036378,20394
740036379,20393
740036380,20392
740036398,68783
740036398,69825
740036399,19904
740036400,57793
740036402,57729
740036403,19903
740036405,19902
740036407,20632
740036408,20631
740036410,19901
740036413,19899
740036415,19898
740036420,19896
740036424,19894
740036426,20890
740036428,19893
740036430,19892
740036432,19891
740036434,20889
740036436,19890
740036437,71954
740036438,19889
740036439,56948
740036440,19888
740036442,19887
740036444,19886
740036446,19885
740036455,71955
740036456,71956
740036459,19884
740036461,19883
740036463,21027
740036464,55596
740036465,21026
740036465,68782
740036469,19882
740036472,71957
740036477,58083
740036480,19614
740036482,19613
740036484,19612
740036486,19611
740036497,58019
740036499,57870
740036504,57942
740036510,58015
740036516,19607
740036517,57910
740036518,19606
740036520,19605
740036521,57918
740036522,19604
740036525,71893
740036526,19603
740036528,19602
740036530,71894
740036534,19601
740036536,19600
740036537,19599
740036539,19598
740036541,20862
740036544,19597
740036547,57822
740036548,19595
740036552,19594
740036553,71958
740036554,71895
740036555,19593
740036557,19592
740036559,19591
740036560,19590
740036562,19589
740036564,19588
740036566,19587
740036568,19586
740036570,19585
740036572,19584
740036574,19583
740036575,71896
740036576,71959
740036577,19582
740036581,19581
740036582,71960
740036583,19580
740036585,19579
740036586,57879
740036587,19578
740036589,19577
740036591,19576
740036593,19575
740036594,58188
740036595,19574
740036597,19573
740036599,58166
740036600,19572
740036601,4696
740036602,19571
740036604,19570
740036607,19569
740036609,19568
740036610,58100
740036611,20641
740036613,19567
740036614,71961
740036615,54905
740036616,19565
740036618,19564
740036620,19563
740036623,58283
740036624,19561
740036625,71962
740036626,19560
740036627,71963
740036630,19557
740036631,58267
740036632,71964
740036633,71965
740036636,19555
740036638,19554
740036640,19553
740036642,19552
740036645,19550
740036648,19548
740036650,19547
740036652,19546
740036654,19545
740036657,19544
740036660,19542
740036662,19541
740036664,19540
740036666,19539
740036668,19538
740036669,58140
740036669,58184
740036670,58098
740036671,19536
740036673,19535
740036674,4697
740036675,19534
740036676,71966
740036677,19533
740036679,19532
740036681,19531
740036683,19530
740036685,19529
740036687,19528
740036689,19527
740036783,19520
740036842,58374
740036925,58387
740036945,58415
740036945,69240
740036946,19343
740036948,19342
740036950,19341
740036951,19340
740036953,19339
740036955,19338
740036957,19336
740036959,19335
740036961,19334
740036963,19333
740036965,19332
740036968,19331
740036970,19330
740036972,19329
740036973,71967
740036974,71968
740036976,20842
740036979,19474
740036980,71969
740036981,19473
740036982,58247
740036984,19471
740036988,19469
740036991,19467
740036995,19464
740036997,19463
740037001,19460
740037003,19459
740037006,19457
740037010,19454
740037012,19453
740037015,19451
740037017,19450
740037019,19449
740037021,19448
740037023,19447
740037025,19446
740037028,19444
740037031,19442
740037033,19440
740037035,19439
740037037,19438
740037039,19437
740037042,19435
740037044,19434
740037048,19432
740037050,19431
740037052,19430
740037055,19428
740037056,57086
740037058,19427
740037059,71970
740037060,19426
740037061,30806
740037062,32456
740037063,32852
740037064,19423
740037065,71971
740037066,19422
740037067,71972
740037074,19420
740037075,19419
740037080,19416
740037081,55654
740037082,71973
740037083,71974
740037084,71975
740037085,71897
740037087,71976
740037088,71977
740037089,71978
740037090,71979
740037092,19370
740037093,18473
740037100,71898
740037101,19871
740037102,71980
740037104,71981
740037105,19870
740037106,71982
740037107,19869
740037108,71983
740037109,19868
740037110,71899
740037111,19867
740037112,71900
740037114,71901
740037115,19866
740037116,71902
740037117,19865
740037118,55946
740037119,19864
740037120,34245
740037121,71984
740037122,19862
740037123,71985
740037124,19861
740037125,71903
740037128,71904
740037129,71905
740037130,19858
740037131,71986
740037132,19857
740037133,71987
740037134,19856
740037135,71906
740037136,19855
740037138,71907
740037140,19851
740037141,71908
740037142,19850
740037143,71909
740037144,19849
740037145,71910
740037146,19848
740037147,71993
740037148,19847
740037149,71994
740037150,19846
740037151,4545
740037152,19845
740037153,71911
740037154,19843
740037155,71912
740037156,71913
740037157,19841
740037158,71914
740037159,20880
740037160,71915
740037161,19840
740037163,19839
740037164,71916
740037165,19838
740037166,71917
740037168,71995
740037169,19836
740037170,71996
740037171,19835
740037173,71997
740037174,19834
740037180,19833
740037181,72002
740037182,19832
740037184,72003
740037185,57028
740037185,57603
740037188,72004
740037189,72005
740037191,72006
740037192,19831
740037193,57762
740037194,19830
740037195,72007
740037196,19829
740037197,57599
740037198,19828
740037199,57763
740037200,19827
740037201,72008
740037202,19826
740037203,57029
740037203,57602
740037205,57600
740037206,72009
740037209,19823
740037210,72010
740037211,19822
740037212,72011
740037213,19821
740037214,72012
740037215,19820
740037216,72013
740037217,19819
740037219,19818
740037221,72016
740037222,72017
