,route_id,service_id,trip_id,trip_headsign,trip_short_name
166589,1513003500021,007325,25130035014420,Umeå Centralstation,
166590,1513003500022,000447,25130035019086,Umeå Centralstation,
166591,1513003500023,007326,25130035020151,Umeå Centralstation,
166592,1513003500020,000367,25130035035347,Umeå Centralstation,
166593,1513003500024,000444,25130035046417,Umeå Centralstation,
166594,1513003500025,000447,25130035047888,Umeå Centralstation,
166595,1513003500026,000447,25130035049357,Umeå Centralstation,
166596,1513003500027,002249,25130035063397,Umeå Centralstation,
166597,1513003500024,002605,25130035028110,Umeå Centralstation,
166598,1513003500024,000788,25130035013518,Umeå Centralstation,
166599,1513003500024,007327,25130035000462,Umeå Centralstation,
166600,1513003500026,007317,25130035004430,Umeå Centralstation,
166601,1513003500028,002942,25130035018125,Umeå Centralstation,
166602,1513003500029,007297,25130035021583,Umeå Centralstation,
166603,1513003500030,002249,25130035023120,Umeå Centralstation,
166604,1513003500022,007328,25130035024078,Umeå Centralstation,
166605,1513003500031,007297,25130035024142,Umeå Centralstation,
166606,1513003500032,002249,25130035024782,Umeå Centralstation,
166607,1513003500025,007329,25130035036238,Umeå Centralstation,
166608,1513003500025,004982,25130035055438,Umeå Centralstation,
166609,1513003500025,007330,25130035025486,Umeå Centralstation,
166610,1513003500033,002249,25130035028366,Umeå Centralstation,
166611,1513003500024,007309,25130035030670,Umeå Centralstation,
166612,1513003500034,007311,25130035036366,Umeå Centralstation,
166613,1513003500026,007331,25130035041806,Umeå Centralstation,
166614,1513003500035,007297,25130035047120,Umeå Centralstation,
166945,1074059500001,000444,20740595006744,Stockholm Centralstation,595
166946,1074059500001,000315,20740595028248,Stockholm Centralstation,595
166947,1074059500001,000010,20740595043864,Stockholm Centralstation,595
166948,1074059500001,003380,20740595042840,Stockholm Centralstation,595
166949,1074059500001,006054,20740595004696,Stockholm Centralstation,595
166950,1074059500001,003281,20740595004440,Stockholm Centralstation,595
166951,1074059500001,000688,20740595041048,Stockholm Centralstation,595
166984,1074087000001,000494,20740870017066,Uppsala Centralstation,870
166985,1074087000001,005621,20740870000170,Uppsala Centralstation,870
166986,1074087000001,005588,20740870020650,Uppsala Centralstation,870
166987,1074087000001,005321,20740870009638,Uppsala Centralstation,870
166988,1074087000001,000688,20740870049318,Uppsala Centralstation,870
166989,1074087000001,000315,20740870049829,Uppsala Centralstation,870
166990,1074087000001,005331,20740870042917,Uppsala Centralstation,870
166991,1074087000001,006113,20740870013989,Uppsala Centralstation,870
166992,1074087000001,000787,20740870054180,Uppsala Centralstation,870
166993,1074087000001,004686,20740870022180,Uppsala Centralstation,870
166994,1074087000001,005327,20740870056484,Uppsala Centralstation,870
166995,1074087000001,000444,20740870047274,Uppsala Centralstation,870
166996,1074087000001,005328,20740870023210,Uppsala Centralstation,870
166997,1074087000001,002769,20740870031907,Uppsala Centralstation,870
167042,1074008500001,000787,20740085019681,Stockholm Centralstation,85
167043,1074008500001,005337,20740085057313,Stockholm Centralstation,85
167044,1074008500001,005415,20740085010209,Stockholm Centralstation,85
167045,1074008500001,004627,20740085003041,Stockholm Centralstation,85
167046,1074008500001,005322,20740085056033,Stockholm Centralstation,85
167047,1074008500001,005331,20740085005601,Stockholm Centralstation,85
167048,1074008500001,000397,20740085063713,Stockholm Centralstation,85
167049,1074008500001,005323,20740085000737,Stockholm Centralstation,85
167050,1074008500001,004805,20740085024033,Stockholm Centralstation,85
167051,1074008500001,005408,20740085020961,Stockholm Centralstation,85
167052,1074008500001,005409,20740085018657,Stockholm Centralstation,85
167053,1074008500001,005414,20740085002785,Stockholm Centralstation,85
167054,1074008500001,005411,20740085031713,Stockholm Centralstation,85
167055,1074008500001,002688,20740085017889,Stockholm Centralstation,85
167056,1074008500001,005321,20740085053473,Stockholm Centralstation,85
167057,1074008500001,000688,20740085020705,Stockholm Centralstation,85
167058,1074008500001,000390,20740085013770,Stockholm Centralstation,85
167978,1074018500002,000797,20740185012728,Hallsberg station,185
167979,1074018500002,000367,20740185041371,Västerås Centralstation,185
167980,1074018500003,003707,20740185027035,Västerås Centralstation,10185
167981,1074018500002,001639,20740185018843,Västerås Centralstation,185
167982,1074018500002,000787,20740185020635,Hallsberg station,185
167983,1074018500002,000452,20740185024731,Hallsberg station,185
167984,1074018500002,000429,20740185039579,Hallsberg station,185
167985,1074018500002,005503,20740185029851,Hallsberg station,185
167986,1074018500002,000057,20740185058255,Hallsberg station,185
167987,1074018500002,005442,20740185021135,Hallsberg station,185
167988,1074018500002,005443,20740185002959,Hallsberg station,185
167989,1074018500002,000841,20740185034488,Västerås Centralstation,185
167990,1074018500002,005425,20740185042383,Västerås Centralstation,185
167991,1074018500002,000776,20740185060126,Hallsberg station,185
167992,1074018500002,003707,20740185007902,Hallsberg station,185
168072,1074027400001,000444,20740274000224,Ljusdal station,274
168073,1074027400001,005328,20740274008160,Ljusdal station,274
168074,1074027400001,000315,20740274049120,Ljusdal station,274
168075,1074027400001,005587,20740274059360,Ljusdal station,274
168076,1074027400001,005597,20740274022240,Ljusdal station,274
168077,1074027400001,001624,20740274034784,Ljusdal station,274
168078,1074027400001,005598,20740274065504,Ljusdal station,274
168079,1074027400001,004309,20740274018912,Ljusdal station,274
168080,1074027400001,005599,20740274026080,Ljusdal station,274
168081,1074027400001,005522,20740274005856,Ljusdal station,274
168082,1074027400001,005600,20740274060896,Ljusdal station,274
168083,1074027400001,005601,20740274004832,Ljusdal station,274
168084,1074027400001,005592,20740274033760,Ljusdal station,274
168085,1074027400001,005602,20740274000736,Ljusdal station,274
168086,1074027400001,004686,20740274042976,Ljusdal station,274
168087,1074027400001,005603,20740274007904,Ljusdal station,274
168088,1074027400001,001138,20740274029152,Ljusdal station,274
168089,1074027400001,005604,20740274012768,Ljusdal station,274
168090,1074027400001,005588,20740274027616,Ljusdal station,274
168091,1074027400001,000797,20740274047840,Ljusdal station,274
168092,1074027400001,005605,20740274022752,Ljusdal station,274
168093,1074027400001,000495,20740274055776,Ljusdal station,274
168094,1074027400001,005384,20740274026336,Ljusdal station,274
168095,1074027400001,000057,20740274048096,Ljusdal station,274
168132,1074045200001,003958,20740452050265,Stockholm Centralstation,452
168133,1074045200001,005867,20740452059225,Stockholm Centralstation,452
168134,1074036300001,005717,20740363005645,Göteborg Centralstation,363
168135,1074036300001,005718,20740363046605,Göteborg Centralstation,363
168136,1074036300001,005730,20740363040461,Göteborg Centralstation,363
168137,1074036300001,005731,20740363012813,Göteborg Centralstation,363
168138,1074036300001,005708,20740363007437,Göteborg Centralstation,363
168139,1074036300001,005732,20740363061965,Göteborg Centralstation,363
168140,1074036300001,005733,20740363044557,Göteborg Centralstation,363
168141,1074036300001,000315,20740363064494,Göteborg Centralstation,363
168142,1074036300001,003647,20740363023278,Göteborg Centralstation,363
168143,1074036300001,000370,20740363005358,Göteborg Centralstation,363
168144,1074036300001,005711,20740363044270,Göteborg Centralstation,363
168145,1074036300001,003706,20740363034075,Göteborg Centralstation,363
168146,1074036300001,002390,20740363046875,Göteborg Centralstation,363
168147,1074036300001,000444,20740363060699,Göteborg Centralstation,363
168148,1074036300001,002392,20740363045083,Göteborg Centralstation,363
168604,1074044200001,005442,20740442019993,Stockholm Centralstation,442
168605,1074044200001,000688,20740442009753,Stockholm Centralstation,442
168606,1074044200001,005588,20740442011545,Stockholm Centralstation,442
168607,1074044200001,001286,20740442051225,Stockholm Centralstation,442
168608,1074044200001,005587,20740442050457,Stockholm Centralstation,442
168609,1074044200001,005452,20740442052249,Stockholm Centralstation,442
168610,1074044200001,001624,20740442016153,Stockholm Centralstation,442
168611,1074044200001,005486,20740442030233,Stockholm Centralstation,442
168612,1074044200001,005599,20740442004889,Stockholm Centralstation,442
168613,1074044200001,005423,20740442006937,Stockholm Centralstation,442
168614,1074044200001,005797,20740442034585,Stockholm Centralstation,442
168615,1074044200001,000367,20740442033049,Stockholm Centralstation,442
168616,1074044200001,000444,20740442042265,Stockholm Centralstation,442
168617,1074044200002,003703,20740442056089,Stockholm Centralstation,442
168618,1074044200002,005834,20740442058137,Stockholm Centralstation,442
168619,1074016700001,000367,20740167011031,Göteborg Centralstation,10167
168620,1074016700001,000444,20740167004631,Göteborg Centralstation,10167
168621,1074016700002,000787,20740167061019,Göteborg Centralstation,167
168622,1074016700002,000201,20740167040027,Göteborg Centralstation,167
168623,1074016700002,005420,20740167023899,Göteborg Centralstation,167
168624,1074016700002,004572,20740167015707,Göteborg Centralstation,167
168625,1074016700002,005457,20740167005467,Göteborg Centralstation,167
168626,1074016700002,005321,20740167020047,Göteborg Centralstation,167
168627,1074016700002,005452,20740167020815,Göteborg Centralstation,167
168628,1074016700002,005442,20740167008015,Göteborg Centralstation,167
168629,1074016700002,005453,20740167062287,Göteborg Centralstation,167
168630,1074016700002,005458,20740167004175,Göteborg Centralstation,167
168631,1074016700002,005455,20740167036943,Göteborg Centralstation,167
168632,1074016700002,000367,20740167022107,Hallsberg station,167
168633,1074016700002,000444,20740167003675,Hallsberg station,167
168635,1074016700002,000797,20740167045688,Göteborg Centralstation,167
168636,1074016700002,000841,20740167043640,Göteborg Centralstation,167
168637,1074016700002,000419,20740167046238,Göteborg Centralstation,167
168638,1074016700002,000776,20740167053587,Göteborg Centralstation,167
168639,1074016700001,003707,20740167062811,Västerås Centralstation,10167
168862,1074053100001,005587,20740531005590,Malmö Centralstation,531
168863,1074053100001,004927,20740531006614,Malmö Centralstation,531
168864,1074053100001,005937,20740531042966,Malmö Centralstation,531
168865,1074053100001,005746,20740531011478,Malmö Centralstation,531
168866,1074053100001,004309,20740531045782,Malmö Centralstation,531
168867,1074053100001,000161,20740531019158,Malmö Centralstation,531
168868,1074053100001,005599,20740531022230,Malmö Centralstation,531
168869,1074053100001,005423,20740531046038,Malmö Centralstation,531
168870,1074053100001,005483,20740531047574,Malmö Centralstation,531
168871,1074053100001,005965,20740531015830,Malmö Centralstation,531
168872,1074053100001,005940,20740531000982,Malmö Centralstation,531
168873,1074053100001,005967,20740531048598,Malmö Centralstation,531
168874,1074053100002,001944,20740531062678,Älmhult station,10531
168911,1074019100002,005321,20740191057935,Västerås Centralstation,191
168912,1074019100002,005442,20740191061007,Västerås Centralstation,191
168913,1074019100002,005521,20740191005967,Västerås Centralstation,191
168914,1074019100002,005522,20740191049231,Västerås Centralstation,191
168915,1074019100002,005523,20740191037711,Västerås Centralstation,191
168916,1074019100002,005525,20740191049755,Västerås Centralstation,191
169491,1074086100001,000787,20740861006317,Stockholm Centralstation,861
169492,1074086100001,005331,20740861048557,Stockholm Centralstation,861
169493,1074086100001,000212,20740861027309,Stockholm Centralstation,861
169494,1074086100001,006110,20740861064173,Stockholm Centralstation,861
169495,1074086100001,005321,20740861037549,Stockholm Centralstation,861
169496,1074086100001,000688,20740861013741,Stockholm Centralstation,861
170741,1074083700001,000787,20740837003117,Stockholm Centralstation,837
170742,1074083700001,005331,20740837014893,Stockholm Centralstation,837
170743,1074083700001,000212,20740837037421,Stockholm Centralstation,837
170744,1074083700001,006105,20740837039725,Stockholm Centralstation,837
170745,1074083700001,005321,20740837064045,Stockholm Centralstation,837
170746,1074083700001,000688,20740837023341,Stockholm Centralstation,837
171958,1074078200001,000656,20740782051885,Västerås Centralstation,782
173161,1074028000001,004659,20740280000158,Ljusdal station,280
173162,1074028000001,000005,20740280001694,Ljusdal station,280
173163,1074028000001,005617,20740280028830,Ljusdal station,280
173164,1074028000001,000365,20740280000926,Ljusdal station,280
173165,1074028000001,001135,20740280002206,Ljusdal station,280
173166,1074028000001,002769,20740280054430,Ljusdal station,280
173167,1074028000001,004264,20740280058014,Ljusdal station,280
173168,1074028000001,005346,20740280005534,Ljusdal station,280
173415,1074037200001,002602,20740372000079,Grums station,372
173416,1074037200001,000232,20740372014159,Kristinehamn station,372
173417,1074037200001,000420,20740372038991,Kristinehamn station,372
173418,1074037200001,005755,20740372018255,Kristinehamn station,372
173419,1074037200001,004927,20740372052815,Kristinehamn station,372
173420,1074037200001,005740,20740372003663,Kristinehamn station,372
173421,1074037200001,005756,20740372047183,Kristinehamn station,372
173422,1074037200001,005757,20740372032591,Kristinehamn station,372
173423,1074037200001,005758,20740372034895,Kristinehamn station,372
173424,1074037200001,000444,20740372017487,Kil station,372
173425,1074037200001,000389,20740372036175,Kil station,372
173873,1074052200001,000009,20740522035912,Stockholm Centralstation,522
175474,1074001200001,000014,20740012056974,Falun Centralstation,12
175475,1074001200001,003080,20740012004238,Falun Centralstation,12
175476,1074001200001,003692,20740012051585,Falun Centralstation,12
176322,1074043700001,005587,20740437027806,Göteborg Centralstation,437
176323,1074043700001,005452,20740437008606,Göteborg Centralstation,437
176324,1074043700001,005804,20740437003230,Göteborg Centralstation,437
176325,1074043700001,005442,20740437019358,Göteborg Centralstation,437
176326,1074043700001,005588,20740437047006,Göteborg Centralstation,437
176327,1074043700001,005453,20740437054430,Göteborg Centralstation,437
176328,1074043700001,005589,20740437000670,Göteborg Centralstation,437
176329,1074043700001,005811,20740437011166,Göteborg Centralstation,437
176330,1074043700001,000367,20740437017310,Göteborg Centralstation,437
176331,1074043700001,000444,20740437022942,Göteborg Centralstation,437
176843,1074055000001,002820,20740550052628,Stockholm Centralstation,550
176844,1074055000001,000797,20740550005012,Stockholm Centralstation,550
176845,1074055000001,001266,20740550040340,Stockholm Centralstation,550
176846,1074055000001,000494,20740550000660,Stockholm Centralstation,550
176847,1074055000001,000528,20740550011412,Stockholm Centralstation,550
176848,1074055000001,002713,20740550018836,Stockholm Centralstation,550
176849,1074055000001,006236,20740550055956,Stockholm Centralstation,550
176850,1074055000001,001966,20740550055188,Stockholm Centralstation,550
176851,1074055000001,000730,20740550003732,Stockholm Centralstation,550
176852,1074055000001,000685,20740550009876,Stockholm Centralstation,550
176853,1074055000001,000391,20740550043412,Stockholm Centralstation,550
176854,1074055000001,000390,20740550045204,Stockholm Centralstation,550
176855,1074055000001,005329,20740550052884,Stockholm Centralstation,550
176856,1074055000001,001223,20740550041416,Stockholm Centralstation,550
176857,1074055000001,000859,20740550060104,Stockholm Centralstation,550
176858,1074055000001,004868,20740550050376,Stockholm Centralstation,550
176859,1074055000001,006238,20740550012488,Stockholm Centralstation,550
176860,1074055000001,006239,20740550027592,Stockholm Centralstation,550
176861,1074055000001,000444,20740550016328,Stockholm Centralstation,550
176862,1074055000001,005666,20740550045768,Stockholm Centralstation,550
176863,1074033900001,001951,20740339030917,Kalmar Centralstation,339
176864,1074033900001,005681,20740339013765,Kalmar Centralstation,339
176865,1074033900001,005683,20740339049157,Kalmar Centralstation,339
176866,1074033900001,005684,20740339029189,Kalmar Centralstation,339
176867,1074033900001,002884,20740339016901,Kalmar Centralstation,339
176868,1074033900001,005670,20740339060421,Kalmar Centralstation,339
176989,1074058900001,001705,20740589010180,Stockholm Centralstation,589
176990,1074058900001,006050,20740589032452,Stockholm Centralstation,589
176991,1074058900001,000367,20740589024773,Stockholm Centralstation,589
176992,1074058900001,000444,20740589037829,Stockholm Centralstation,589
176993,1074058900001,000315,20740589051983,Stockholm Centralstation,589
176994,1074058900001,000390,20740589045839,Stockholm Centralstation,589
176995,1074058900001,000688,20740589006415,Stockholm Centralstation,589
176996,1074058900001,006051,20740589029967,Stockholm Centralstation,589
178201,1074070300001,006090,20740703007650,Stockholm Centralstation,703
178202,1074070300001,003728,20740703035554,Stockholm Centralstation,703
178230,1074048700001,005331,20740487042393,Malmö Centralstation,487
178231,1074048700001,005886,20740487031385,Malmö Centralstation,487
178232,1074048700001,005408,20740487038809,Malmö Centralstation,487
178233,1074048700001,004662,20740487058009,Malmö Centralstation,487
178234,1074048700001,005887,20740487016281,Malmö Centralstation,487
178235,1074048700001,005888,20740487018585,Malmö Centralstation,487
178236,1074048700001,002969,20740487038553,Malmö Centralstation,487
178237,1074048700001,000657,20740487031129,Malmö Centralstation,487
178238,1074048700001,005632,20740487038617,Malmö Centralstation,487
178911,1074084600001,005346,20740846008996,Uppsala Centralstation,846
178912,1074084600001,000896,20740846002596,Uppsala Centralstation,846
178913,1074084600001,000583,20740846004645,Uppsala Centralstation,846
178914,1074084600001,000685,20740846060966,Uppsala Centralstation,846
178915,1074084600001,000688,20740846009254,Uppsala Centralstation,846
178916,1074084600001,000390,20740846041258,Uppsala Centralstation,846
178917,1074084600001,000494,20740846015402,Uppsala Centralstation,846
178918,1074084600001,005625,20740846041770,Uppsala Centralstation,846
178919,1074084600001,000057,20740846016166,Uppsala Centralstation,846
178920,1074084600001,004805,20740846047914,Uppsala Centralstation,846
178921,1074084600001,005328,20740846024874,Uppsala Centralstation,846
178922,1074084600001,000429,20740846058666,Uppsala Centralstation,846
178923,1074084600001,002769,20740846019747,Uppsala Centralstation,846
178924,1074084600001,000315,20740846032293,Uppsala Centralstation,846
178925,1074084600001,000722,20740846024101,Uppsala Centralstation,846
178926,1074084600001,006111,20740846039973,Uppsala Centralstation,846
178927,1074084600001,000787,20740846043300,Uppsala Centralstation,846
178928,1074084600001,000730,20740846031780,Uppsala Centralstation,846
178929,1074084600001,005574,20740846044836,Uppsala Centralstation,846
180336,1074034400001,002884,20740344002805,Göteborg Centralstation,344
180337,1074034400001,004311,20740344035061,Göteborg Centralstation,344
180338,1074034400001,005687,20740344059893,Göteborg Centralstation,344
180339,1074034400001,005655,20740344017141,Göteborg Centralstation,344
180340,1074034400001,002824,20740344049653,Göteborg Centralstation,344
180341,1074034400001,004928,20740344002293,Göteborg Centralstation,344
180342,1074034400001,001951,20740344020725,Göteborg Centralstation,344
180343,1074034400001,005681,20740344005877,Göteborg Centralstation,344
182725,1074059100001,000332,20740591033413,Stockholm Centralstation,591
182726,1074059100001,003382,20740591015493,Stockholm Centralstation,591
182727,1074059100001,002852,20740591038021,Stockholm Centralstation,591
182728,1074059100001,000005,20740591046469,Stockholm Centralstation,591
182729,1074059100001,003080,20740591040325,Stockholm Centralstation,591
182730,1074059100001,006052,20740591000133,Stockholm Centralstation,591
182731,1074059100001,000057,20740591031365,Stockholm Centralstation,591
182732,1074059100001,002390,20740591048517,Stockholm Centralstation,591
182733,1074059100001,001279,20740591058501,Stockholm Centralstation,591
182734,1074059100001,002856,20740591022724,Stockholm Centralstation,591
183040,1586007700001,004015,25860077007023,Alvesta station,7023
183041,1586007700002,004842,25860077007027,Alvesta station,7027
183042,1586007700002,002254,25860077070271,Alvesta station,7027
183044,1586007700004,004842,25860077007025,Karlstad Centralstation,7025
183045,1586007700005,004842,25860077007028,Karlstad Centralstation,7028
183046,1586007700006,004015,25860077070241,Karlstad Centralstation,7024
184003,1074017200001,000776,20740172025212,Köping station,172
184004,1074017200001,000390,20740172001404,Köping station,172
184005,1074017200001,003707,20740172006268,Köping station,172
184007,1074017200003,003707,20740172003697,Jakobsberg station,10172
184008,1074017200001,000367,20740172014357,Jakobsberg station,172
184009,1074017200001,000444,20740172010005,Jakobsberg station,172
184010,1074017200001,005468,20740172024444,Stockholm Centralstation,172
184011,1074017200001,005452,20740172000124,Stockholm Centralstation,172
184012,1074017200001,005469,20740172026748,Stockholm Centralstation,172
184013,1074017200001,005470,20740172045436,Stockholm Centralstation,172
184014,1074017200001,005471,20740172030332,Stockholm Centralstation,172
184015,1074017200001,005472,20740172008572,Stockholm Centralstation,172
184016,1074017200001,000383,20740172023676,Stockholm Centralstation,172
184017,1074017200001,004103,20740172011132,Stockholm Centralstation,172
184018,1074017200001,005473,20740172032892,Stockholm Centralstation,172
184019,1074017200001,000787,20740172028284,Jakobsberg station,172
184020,1074017200001,000495,20740172020604,Jakobsberg station,172
184021,1074017200001,005475,20740172016508,Jakobsberg station,172
184022,1074017200001,000201,20740172016764,Jakobsberg station,172
184023,1074017200001,000006,20740172024700,Jakobsberg station,172
184024,1074017200001,000797,20740172065148,Enköping station,172
184025,1074017200001,000841,20740172019324,Enköping station,172
184026,1074017200003,000367,20740172063100,Töreboda station,10172
184027,1074017200003,000444,20740172058236,Töreboda station,10172
184769,1074053500001,002819,20740535014422,Alvesta station,10535
184770,1074053500002,002820,20740535021078,Malmö Centralstation,535
184771,1074053500002,000528,20740535006230,Malmö Centralstation,535
184772,1074053500002,000688,20740535057174,Malmö Centralstation,535
184773,1074053500002,002863,20740535040534,Malmö Centralstation,535
184774,1074053500002,004048,20740535062038,Malmö Centralstation,535
184775,1074053500002,001966,20740535005462,Malmö Centralstation,535
184776,1074053500002,005950,20740535050774,Malmö Centralstation,535
184777,1074053500002,005975,20740535036438,Malmö Centralstation,535
184778,1074053500002,000722,20740535026438,Malmö Centralstation,535
184779,1074053500002,002819,20740535058972,Malmö Centralstation,535
185346,1513003100001,007282,25130031002653,Haparanda station,
185347,1513003100002,007283,25130031007504,Haparanda station,
185348,1513003100003,001147,25130031021663,Haparanda station,
185349,1513003100003,007284,25130031010399,Haparanda station,
185350,1513003100004,007285,25130031036993,Haparanda station,
185351,1513003100005,000365,25130031053464,Haparanda station,
185352,1513003100005,007286,25130031052696,Haparanda station,
185353,1513003100006,007287,25130031060196,Haparanda station,
185354,1513003100007,002791,25130031065099,Haparanda station,
185355,1513003100007,007283,25130031003915,Haparanda station,
185356,1513003100008,005646,25130031027216,Haparanda station,
185357,1513003100009,002791,25130031012505,Boden C/Resecentrum,
185358,1513003100010,005646,25130031064478,Boden C/Resecentrum,
185359,1513003100009,007283,25130031002777,Boden C/Resecentrum,
185360,1513003100011,001147,25130031002743,Luleå Centralstation,
185361,1513003100011,007284,25130031031415,Luleå Centralstation,
185362,1513003100012,000366,25130031033786,Luleå Centralstation,
185363,1513003100012,007284,25130031014586,Luleå Centralstation,
185364,1513003100013,000367,25130031032434,Luleå Centralstation,
185365,1513003100013,007290,25130031016562,Luleå Centralstation,
185366,1513003100014,007282,25130031020707,Luleå Centralstation,
185367,1513003100015,002249,25130031042397,Luleå Centralstation,
185368,1513003100016,007285,25130031053791,Luleå Centralstation,
185369,1513003100017,002249,25130031061304,Luleå Centralstation,
185414,1074083300001,000787,20740833038125,Stockholm Centralstation,833
185415,1074083300001,005331,20740833009709,Stockholm Centralstation,833
185416,1074083300001,000212,20740833058861,Stockholm Centralstation,833
185417,1074083300001,006105,20740833041965,Stockholm Centralstation,833
185418,1074083300001,000685,20740833045805,Stockholm Centralstation,833
185419,1074083300001,000688,20740833023277,Stockholm Centralstation,833
185420,1074083300001,000057,20740833043245,Stockholm Centralstation,833
186566,1074044600001,005103,20740446019865,Stockholm Centralstation,446
186567,1074044600001,005452,20740446008857,Stockholm Centralstation,446
186568,1074044600001,005804,20740446029849,Stockholm Centralstation,446
186569,1074044600001,005442,20740446030873,Stockholm Centralstation,446
186570,1074044600001,005588,20740446032409,Stockholm Centralstation,446
186571,1074044600001,005453,20740446044185,Stockholm Centralstation,446
186572,1074044600001,005589,20740446047513,Stockholm Centralstation,446
186573,1074044600001,005811,20740446015257,Stockholm Centralstation,446
186574,1074044600001,000367,20740446017561,Stockholm Centralstation,446
186575,1074044600001,000444,20740446053401,Stockholm Centralstation,446
186659,1812003700001,006634,28120037061175,Stockholm Centralstation,2026
186660,1812003700001,006635,28120037001015,Stockholm Centralstation,2026
186661,1812003700002,006616,28120037001207,Stockholm Centralstation,2032
186662,1812003700002,006638,28120037013239,Stockholm Centralstation,2032
186663,1812003700002,002823,28120037039607,Stockholm Centralstation,2032
186664,1812003700002,002821,28120037059831,Stockholm Centralstation,2032
186665,1812003700003,006616,28120037010551,Stockholm Centralstation,2036
186666,1812003700003,006639,28120037053303,Stockholm Centralstation,2036
186667,1812003700004,002823,28120037004407,Stockholm Centralstation,2028
186668,1812003700005,002821,28120037010935,Stockholm Centralstation,2010
186669,1812003700004,006640,28120037058679,Stockholm Centralstation,2028
186670,1812003700004,006641,28120037047415,Stockholm Centralstation,2028
186671,1812003700006,005602,28120037011550,Stockholm Centralstation,2050
186672,1812003700006,006642,28120037016926,Stockholm Centralstation,2050
186673,1812003700007,002797,28120037009015,Stockholm Centralstation,2052
186674,1812003700008,006644,28120037013815,Stockholm Centralstation,2034
186675,1812003700008,006645,28120037044023,Stockholm Centralstation,2034
186676,1812003700007,002798,28120037034615,Stockholm Centralstation,2052
186677,1812003700009,002821,28120037015480,Stockholm Centralstation,2062
186678,1812003700003,004485,28120037037943,Stockholm Centralstation,2036
186679,1812003700010,002821,28120037049463,Stockholm Centralstation,2044
186680,1812003700010,002823,28120037052023,Stockholm Centralstation,2044
186681,1812003700011,006647,28120037009182,Stockholm Centralstation,2040
186682,1812003700012,006616,28120037048798,Stockholm Centralstation,2046
186683,1812003700012,006648,28120037019614,Stockholm Centralstation,2046
186684,1812003700013,006649,28120037020446,Stockholm Centralstation,12040
186685,1812003700013,006642,28120037027614,Stockholm Centralstation,12040
186686,1812003700014,003429,28120037052595,Stockholm Centralstation,2012
186687,1812003700014,006650,28120037020851,Stockholm Centralstation,2012
186688,1812003700015,003837,28120037021368,Stockholm Centralstation,2022
186689,1812003700015,006652,28120037065144,Stockholm Centralstation,2022
186690,1812003700016,000492,28120037007607,Stockholm Centralstation,2024
186691,1812003700017,000113,28120037021431,Stockholm Centralstation,12024
186692,1812003700010,006655,28120037022839,Stockholm Centralstation,2044
186693,1812003700010,006656,28120037004663,Stockholm Centralstation,2044
186694,1812003700010,006657,28120037059447,Stockholm Centralstation,2044
186695,1812003700010,006658,28120037005431,Stockholm Centralstation,2044
186696,1812003700018,005212,28120037037431,Stockholm Centralstation,2094
186697,1812003700019,003859,28120037032371,Solna station,2000
186698,1812003700019,006660,28120037023155,Solna station,2000
186699,1812003700020,003010,28120037024631,Solna station,2008
186700,1812003700020,006663,28120037036919,Solna station,2008
186701,1812003700018,000447,28120037028067,Stockholm Centralstation,2094
186702,1812003700018,006665,28120037033699,Stockholm Centralstation,2094
186703,1812003700018,006666,28120037054691,Stockholm Centralstation,2094
186704,1812003700007,002823,28120037046135,Stockholm Centralstation,2052
186705,1812003700008,002823,28120037050935,Stockholm Centralstation,2034
186706,1812003700021,003694,28120037050103,Solna station,2004
186707,1812003700021,006667,28120037064695,Solna station,2004
186708,1812003700013,002823,28120037052958,Stockholm Centralstation,12040
186709,1812003700012,004485,28120037055710,Stockholm Centralstation,2046
186710,1812003700001,002821,28120037062199,Stockholm Centralstation,2026
186711,1812003700005,003254,28120037054967,Stockholm Centralstation,2010
186712,1812003700005,006608,28120037056759,Stockholm Centralstation,2010
186713,1074002500001,002965,20740025001122,Stockholm Centralstation,25
186714,1074002500001,003698,20740025063586,Stockholm Centralstation,25
186715,1074002500001,000528,20740025050530,Stockholm Centralstation,25
186716,1074002500001,002754,20740025052834,Stockholm Centralstation,25
186717,1074002500001,005363,20740025056418,Stockholm Centralstation,25
186718,1074002500001,005362,20740025048226,Stockholm Centralstation,25
186719,1074002500001,005364,20740025010082,Stockholm Centralstation,25
189393,1074027800001,000495,20740278008542,Gävle Centralstation,278
189394,1074027800001,005384,20740278000094,Gävle Centralstation,278
189395,1074027800001,002819,20740278048734,Gävle Centralstation,278
189396,1074027800001,000315,20740278031582,Gävle Centralstation,278
189397,1074027800001,002815,20740278050270,Gävle Centralstation,278
189398,1074027800001,000722,20740278053086,Gävle Centralstation,278
189399,1074027800001,002717,20740278002142,Gävle Centralstation,278
189400,1074027800001,002254,20740278014942,Gävle Centralstation,278
189401,1074027800001,005609,20740278000350,Gävle Centralstation,278
189402,1074027800001,005610,20740278042334,Gävle Centralstation,278
189403,1074027800001,005611,20740278063838,Gävle Centralstation,278
189404,1074027800001,005321,20740278055646,Gävle Centralstation,278
189405,1074027800001,000688,20740278003934,Gävle Centralstation,278
189406,1074027800001,000787,20740278009054,Gävle Centralstation,278
189407,1074027800001,005612,20740278053342,Gävle Centralstation,278
189408,1074027800001,005613,20740278016222,Gävle Centralstation,278
189409,1074027800001,001390,20740278009562,Gävle Centralstation,278
189410,1074027800001,000444,20740278047710,Gävle Centralstation,278
