shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4393900000000000037,59.269985,15.202329,4,
4393900000000000037,59.278941,15.211344,5,
4393900000000000037,59.467644,15.363781,6,
4393900000000000037,59.832576,15.692517,7,
4393900000000000037,59.990463,15.815703,8,
4393900000000000037,60.036608,16.072809,9,
4393900000000000037,60.129669,16.215929,10,
4393900000000000037,60.208268,16.314243,11,
4393900000000000037,60.295885,16.413178,12,
4393900000000000037,60.514148,16.489165,13,
4393900000000000037,60.582156,16.534530,14,
4393900000000000037,60.614347,16.777880,15,
4393900000000000037,60.676119,17.151220,16,
4393900000000000042,59.269985,15.202329,1,
4393900000000000042,59.278941,15.211344,2,
4393900000000000042,59.467644,15.363781,3,
4393900000000000042,59.832576,15.692517,4,
4393900000000000042,59.990463,15.815703,5,
4393900000000000042,60.036608,16.072809,6,
4393900000000000042,60.129669,16.215929,7,
4393900000000000042,60.208268,16.314243,8,
4393900000000000042,60.295885,16.413178,9,
4393900000000000042,60.514148,16.489165,10,
4393900000000000042,60.582156,16.534530,11,
4393900000000000042,60.614347,16.777880,12,
4393900000000000042,60.676119,17.151220,13,
4393900000000000038,59.067102,15.110379,1,
4393900000000000038,59.126374,15.140279,2,
4393900000000000038,59.269985,15.202329,3,
4393900000000000038,59.278941,15.211344,4,
4393900000000000038,59.467644,15.363781,5,
4393900000000000038,59.594592,15.228830,6,
4393900000000000039,59.269985,15.202329,1,
4393900000000000039,59.278941,15.211344,2,
4393900000000000039,59.467644,15.363781,3,
4393900000000000039,59.594592,15.228830,4,
4393900000000000040,59.067102,15.110379,1,
4393900000000000040,59.126374,15.140279,2,
4393900000000000040,59.269985,15.202329,3,
4393900000000000040,59.278941,15.211344,4,
4393900000000000040,59.467644,15.363781,5,
4393900000000000040,59.594592,15.228830,6,
4393900000000000040,59.713609,15.143306,7,
4393900000000000040,59.872712,14.986853,8,
4393900000000000040,59.933651,14.943210,9,
4393900000000000040,60.076395,15.005463,10,
4393900000000000040,60.149828,15.182648,11,
4393900000000000040,60.483535,15.425840,12,
4393900000000000040,60.603289,15.641624,13,
4393900000000000040,60.569571,16.266361,14,
4393900000000000040,60.582156,16.534530,15,
4393900000000000040,60.614347,16.777880,16,
4393900000000000040,60.676119,17.151220,17,
4393900000000000041,60.676119,17.151220,1,
4393900000000000041,60.614347,16.777880,2,
4393900000000000041,60.582156,16.534530,3,
4393900000000000041,60.514148,16.489165,4,
4393900000000000041,60.295885,16.413178,5,
4393900000000000041,60.208268,16.314243,6,
4393900000000000041,60.129669,16.215929,7,
4393900000000000041,60.036608,16.072809,8,
4393900000000000041,59.990463,15.815703,9,
4393900000000000041,59.832576,15.692517,10,
4393900000000000041,59.467644,15.363781,11,
4393900000000000041,59.278941,15.211344,12,
4393900000000000041,59.269985,15.202329,13,
4393900000000000041,59.126374,15.140279,14,
4393900000000000041,59.067102,15.110379,15,
