shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4393900000000000165,61.299600,17.035680,5,
4393900000000000165,61.724494,17.109038,6,
4393900000000000165,62.386874,17.315630,7,
4393900000000000165,62.523268,15.658427,8,
4393900000000000165,62.750053,15.417085,9,
4393900000000000165,63.170919,14.637752,10,
4393900000000000165,63.325990,14.448414,11,
4393900000000000165,63.342478,13.471780,12,
4393900000000000165,63.314804,13.237891,13,
4393900000000000165,63.398791,13.075922,14,
4393900000000000165,63.389761,12.917674,15,
4393900000000001380,59.330139,18.058155,1,
4393900000000001380,59.649570,17.929186,2,
4393900000000001380,59.858533,17.646086,3,
4393900000000001380,60.676119,17.151220,4,
4393900000000001380,63.170919,14.637752,5,
4393900000000001380,63.325990,14.448414,6,
4393900000000001380,63.342478,13.471780,7,
4393900000000001380,63.314804,13.237891,8,
4393900000000001380,63.398791,13.075922,9,
4393900000000001380,63.389761,12.917674,10,
4393900000000001550,59.330139,18.058155,1,
4393900000000001550,59.649570,17.929186,2,
4393900000000001550,59.858533,17.646086,3,
4393900000000001550,60.676119,17.151220,4,
4393900000000001550,61.299600,17.035680,5,
4393900000000001550,61.724494,17.109038,6,
4393900000000001550,62.386874,17.315630,7,
4393900000000001550,62.523268,15.658427,8,
4393900000000001550,62.750053,15.417085,9,
4393900000000001550,63.170919,14.637752,10,
4393900000000001550,63.342478,13.471780,11,
4393900000000001550,63.314804,13.237891,12,
4393900000000001550,63.398791,13.075922,13,
4393900000000001550,63.389761,12.917674,14,
4393900000000000166,63.389761,12.917674,1,
4393900000000000166,63.398791,13.075922,2,
4393900000000000166,63.314804,13.237891,3,
4393900000000000166,63.342478,13.471780,4,
4393900000000000166,63.325990,14.448414,5,
4393900000000000166,63.170919,14.637752,6,
4393900000000000166,62.750053,15.417085,7,
4393900000000000166,62.523268,15.658427,8,
4393900000000000166,62.386874,17.315630,9,
4393900000000000166,61.724494,17.109038,10,
4393900000000000166,61.299600,17.035680,11,
4393900000000000166,60.676119,17.151220,12,
4393900000000000166,59.858533,17.646086,13,
4393900000000000166,59.649570,17.929186,14,
4393900000000000166,59.330139,18.058155,15,
4393900000000000299,63.389761,12.917674,1,
4393900000000000299,63.398791,13.075922,2,
4393900000000000299,63.314804,13.237891,3,
4393900000000000299,63.342478,13.471780,4,
4393900000000000299,63.170919,14.637752,5,
4393900000000000299,62.750053,15.417085,6,
4393900000000000299,62.523268,15.658427,7,
4393900000000000299,62.386874,17.315630,8,
4393900000000000299,61.724494,17.109038,9,
4393900000000000299,61.299600,17.035680,10,
4393900000000000299,60.676119,17.151220,11,
4393900000000000299,59.858533,17.646086,12,
4393900000000000299,59.649570,17.929186,13,
4393900000000000299,59.330139,18.058155,14,
4393900000000000448,63.389761,12.917674,1,
4393900000000000448,63.398791,13.075922,2,
4393900000000000448,63.314804,13.237891,3,
4393900000000000448,63.342478,13.471780,4,
4393900000000000448,63.325990,14.448414,5,
4393900000000000448,63.170919,14.637752,6,
4393900000000000448,62.750053,15.417085,7,
4393900000000000448,62.523268,15.658427,8,
4393900000000000448,62.386874,17.315630,9,
4393900000000000448,61.724494,17.109038,10,
4393900000000000448,61.299600,17.035680,11,
4393900000000000448,60.676119,17.151220,12,
4393900000000000448,59.858533,17.646086,13,
4393900000000000448,59.330139,18.058155,14,
4393900000000000459,63.389761,12.917674,1,
4393900000000000459,63.398791,13.075922,2,
4393900000000000459,63.314804,13.237891,3,
4393900000000000459,63.342478,13.471780,4,
4393900000000000459,63.170919,14.637752,5,
4393900000000000459,62.750053,15.417085,6,
4393900000000000459,62.523268,15.658427,7,
4393900000000000459,62.386874,17.315630,8,
4393900000000000459,61.724494,17.109038,9,
4393900000000000459,61.299600,17.035680,10,
4393900000000000459,60.676119,17.151220,11,
4393900000000000459,59.858533,17.646086,12,
4393900000000000459,59.330139,18.058155,13,
4393900000000000167,57.708894,11.973478,1,
4393900000000000167,58.079186,13.021274,2,
4393900000000000167,58.390896,13.853193,3,
4393900000000000167,59.067102,15.110379,4,
4393900000000000167,59.278941,15.211344,5,
4393900000000000167,59.607703,16.551707,6,
4393900000000000167,62.386874,17.315630,7,
4393900000000000167,62.635184,17.928637,8,
4393900000000000167,62.929115,17.778180,9,
4393900000000000167,63.289285,18.704305,10,
4393900000000000167,63.578306,19.486285,11,
4393900000000000167,63.817659,20.293450,12,
4393900000000000167,63.830061,20.266814,13,
4393900000000000618,57.708894,11.973478,1,
4393900000000000618,58.079186,13.021274,2,
4393900000000000618,58.390896,13.853193,3,
4393900000000000618,59.067102,15.110379,4,
4393900000000000618,59.278941,15.211344,5,
4393900000000000618,62.386874,17.315630,6,
4393900000000000618,62.635184,17.928637,7,
4393900000000000618,62.929115,17.778180,8,
4393900000000000618,63.289285,18.704305,9,
4393900000000000618,63.578306,19.486285,10,
4393900000000000618,63.817659,20.293450,11,
4393900000000000618,63.830061,20.266814,12,
4393900000000000734,59.330139,18.058155,1,
4393900000000000734,59.649570,17.929186,2,
4393900000000000734,59.858533,17.646086,3,
4393900000000000734,60.676119,17.151220,4,
4393900000000000734,62.386874,17.315630,5,
4393900000000000734,62.635184,17.928637,6,
4393900000000000734,62.929115,17.778180,7,
4393900000000000734,63.289285,18.704305,8,
4393900000000000734,63.578306,19.486285,9,
4393900000000000734,63.817659,20.293450,10,
4393900000000000734,63.830061,20.266814,11,
4393900000000000764,59.330139,18.058155,1,
4393900000000000764,59.649570,17.929186,2,
4393900000000000764,59.858533,17.646086,3,
4393900000000000764,60.676119,17.151220,4,
4393900000000000764,62.386874,17.315630,5,
4393900000000000764,62.635184,17.928637,6,
4393900000000000764,62.929115,17.778180,7,
4393900000000000764,63.289285,18.704305,8,
4393900000000000764,63.578306,19.486285,9,
4393900000000000764,63.817659,20.293450,10,
4393900000000000764,63.830061,20.266814,11,
4393900000000001125,57.708894,11.973478,1,
4393900000000001125,58.079186,13.021274,2,
4393900000000001125,58.390896,13.853193,3,
4393900000000001125,59.067102,15.110379,4,
4393900000000001125,59.278941,15.211344,5,
4393900000000001125,59.607703,16.551707,6,
4393900000000001125,62.386874,17.315630,7,
4393900000000001125,62.635184,17.928637,8,
4393900000000001125,62.929115,17.778180,9,
4393900000000001125,63.289285,18.704305,10,
4393900000000001125,63.578306,19.486285,11,
4393900000000001125,63.817659,20.293450,12,
4393900000000001125,63.830061,20.266814,13,
4393900000000001345,62.386874,17.315630,1,
4393900000000001345,62.635184,17.928637,2,
4393900000000001345,62.929115,17.778180,3,
4393900000000001345,63.289285,18.704305,4,
4393900000000001345,63.578306,19.486285,5,
4393900000000001345,63.817659,20.293450,6,
4393900000000001345,63.830061,20.266814,7,
4393900000000001381,57.708894,11.973478,1,
4393900000000001381,58.079186,13.021274,2,
4393900000000001381,58.390896,13.853193,3,
4393900000000001381,59.067102,15.110379,4,
4393900000000001381,59.278941,15.211344,5,
4393900000000001381,59.607703,16.551707,6,
4393900000000001381,60.676119,17.151220,7,
4393900000000001381,62.386874,17.315630,8,
4393900000000001381,62.635184,17.928637,9,
4393900000000001381,62.929115,17.778180,10,
4393900000000001381,63.289285,18.704305,11,
4393900000000001381,63.578306,19.486285,12,
4393900000000001381,63.817659,20.293450,13,
4393900000000001381,63.830061,20.266814,14,
4393900000000001384,57.708894,11.973478,1,
4393900000000001384,58.079186,13.021274,2,
4393900000000001384,58.390896,13.853193,3,
4393900000000001384,59.067102,15.110379,4,
4393900000000001384,59.278941,15.211344,5,
4393900000000001384,60.676119,17.151220,6,
4393900000000001384,62.386874,17.315630,7,
4393900000000001384,62.635184,17.928637,8,
4393900000000001384,62.929115,17.778180,9,
4393900000000001384,63.289285,18.704305,10,
4393900000000001384,63.578306,19.486285,11,
4393900000000001384,63.817659,20.293450,12,
4393900000000001384,63.830061,20.266814,13,
4393900000000001398,59.330139,18.058155,1,
4393900000000001398,59.858533,17.646086,2,
4393900000000001398,60.676119,17.151220,3,
4393900000000001398,62.386874,17.315630,4,
4393900000000001398,62.635184,17.928637,5,
4393900000000001398,62.929115,17.778180,6,
4393900000000001398,63.289285,18.704305,7,
4393900000000001398,63.578306,19.486285,8,
4393900000000001398,63.817659,20.293450,9,
4393900000000001398,63.830061,20.266814,10,
4393900000000001436,59.330139,18.058155,1,
4393900000000001436,59.649570,17.929186,2,
4393900000000001436,59.858533,17.646086,3,
4393900000000001436,60.676119,17.151220,4,
4393900000000001436,62.386874,17.315630,5,
4393900000000001436,62.635184,17.928637,6,
4393900000000001436,62.929115,17.778180,7,
4393900000000001436,63.289285,18.704305,8,
4393900000000001436,63.578306,19.486285,9,
4393900000000001436,63.817659,20.293450,10,
4393900000000001436,63.830061,20.266814,11,
4393900000000000168,63.830061,20.266814,1,
4393900000000000168,63.817659,20.293450,2,
4393900000000000168,63.578306,19.486285,3,
4393900000000000168,63.289285,18.704305,4,
4393900000000000168,62.929115,17.778180,5,
4393900000000000168,62.635184,17.928637,6,
4393900000000000168,62.386874,17.315630,7,
4393900000000000168,59.607703,16.551707,8,
4393900000000000168,59.278941,15.211344,9,
4393900000000000168,59.067102,15.110379,10,
4393900000000000168,58.390896,13.853193,11,
4393900000000000168,58.079186,13.021274,12,
4393900000000000168,57.708894,11.973478,13,
4393900000000000464,63.830061,20.266814,1,
4393900000000000464,63.817659,20.293450,2,
4393900000000000464,63.578306,19.486285,3,
4393900000000000464,63.289285,18.704305,4,
4393900000000000464,62.929115,17.778180,5,
4393900000000000464,62.635184,17.928637,6,
4393900000000000464,62.386874,17.315630,7,
4393900000000000464,59.278941,15.211344,8,
4393900000000000464,59.067102,15.110379,9,
4393900000000000464,58.390896,13.853193,10,
4393900000000000464,58.079186,13.021274,11,
4393900000000000464,57.708894,11.973478,12,
4393900000000000615,63.830061,20.266814,1,
4393900000000000615,63.817659,20.293450,2,
4393900000000000615,63.578306,19.486285,3,
4393900000000000615,63.289285,18.704305,4,
4393900000000000615,62.929115,17.778180,5,
4393900000000000615,62.635184,17.928637,6,
4393900000000000615,62.386874,17.315630,7,
4393900000000000615,60.676119,17.151220,8,
4393900000000000615,59.858533,17.646086,9,
4393900000000000615,59.649570,17.929186,10,
4393900000000000615,59.330139,18.058155,11,
4393900000000000942,63.830061,20.266814,1,
4393900000000000942,63.817659,20.293450,2,
4393900000000000942,63.578306,19.486285,3,
4393900000000000942,63.289285,18.704305,4,
4393900000000000942,62.929115,17.778180,5,
4393900000000000942,62.635184,17.928637,6,
4393900000000000942,62.386874,17.315630,7,
4393900000000000942,59.607703,16.551707,8,
4393900000000000942,59.067102,15.110379,9,
4393900000000000942,58.390896,13.853193,10,
4393900000000000942,58.079186,13.021274,11,
4393900000000000942,57.708894,11.973478,12,
4393900000000001089,63.830061,20.266814,1,
4393900000000001089,63.817659,20.293450,2,
4393900000000001089,63.578306,19.486285,3,
4393900000000001089,63.289285,18.704305,4,
4393900000000001089,62.929115,17.778180,5,
4393900000000001089,62.635184,17.928637,6,
4393900000000001089,62.386874,17.315630,7,
4393900000000001089,59.067102,15.110379,8,
4393900000000001089,58.390896,13.853193,9,
4393900000000001089,58.079186,13.021274,10,
4393900000000001089,57.708894,11.973478,11,
4393900000000001157,63.830061,20.266814,1,
4393900000000001157,63.817659,20.293450,2,
4393900000000001157,63.578306,19.486285,3,
4393900000000001157,63.289285,18.704305,4,
4393900000000001157,62.929115,17.778180,5,
4393900000000001157,62.635184,17.928637,6,
4393900000000001157,62.386874,17.315630,7,
4393900000000001157,60.582156,16.534530,8,
4393900000000001157,59.278941,15.211344,9,
4393900000000001157,59.067102,15.110379,10,
4393900000000001157,58.390896,13.853193,11,
4393900000000001157,58.079186,13.021274,12,
4393900000000001157,57.708894,11.973478,13,
4393900000000001373,63.830061,20.266814,1,
4393900000000001373,62.386874,17.315630,2,
4393900000000001373,59.278941,15.211344,3,
4393900000000001373,59.067102,15.110379,4,
4393900000000001373,58.390896,13.853193,5,
4393900000000001373,58.079186,13.021274,6,
4393900000000001373,57.708894,11.973478,7,
4393900000000001385,63.830061,20.266814,1,
4393900000000001385,63.817659,20.293450,2,
4393900000000001385,63.578306,19.486285,3,
4393900000000001385,63.289285,18.704305,4,
4393900000000001385,62.929115,17.778180,5,
4393900000000001385,62.635184,17.928637,6,
4393900000000001385,62.386874,17.315630,7,
4393900000000001385,59.858533,17.646086,8,
4393900000000001385,59.330139,18.058155,9,
4393900000000001426,63.830061,20.266814,1,
4393900000000001426,63.817659,20.293450,2,
4393900000000001426,63.578306,19.486285,3,
4393900000000001426,63.289285,18.704305,4,
4393900000000001426,62.929115,17.778180,5,
4393900000000001426,62.635184,17.928637,6,
4393900000000001426,62.386874,17.315630,7,
4393900000000001426,59.858533,17.646086,8,
4393900000000001426,59.330139,18.058155,9,
4393900000000000169,59.330139,18.058155,1,
4393900000000000169,59.649570,17.929186,2,
4393900000000000169,59.858533,17.646086,3,
4393900000000000169,60.676119,17.151220,4,
4393900000000000169,61.349734,16.391612,5,
4393900000000000169,61.715872,16.172238,6,
4393900000000000169,61.826855,16.097119,7,
4393900000000000169,62.523268,15.658427,8,
4393900000000000169,62.750053,15.417085,9,
4393900000000000169,63.170919,14.637752,10,
4393900000000000169,63.325990,14.448414,11,
4393900000000000169,63.342478,13.471780,12,
4393900000000000169,63.314804,13.237891,13,
4393900000000000169,63.398791,13.075922,14,
4393900000000000169,63.389761,12.917674,15,
4393900000000001221,59.330139,18.058155,1,
4393900000000001221,59.649570,17.929186,2,
4393900000000001221,59.858533,17.646086,3,
4393900000000001221,60.676119,17.151220,4,
4393900000000001221,61.349734,16.391612,5,
4393900000000001221,61.715872,16.172238,6,
4393900000000001221,61.826855,16.097119,7,
4393900000000001221,62.523268,15.658427,8,
4393900000000001221,62.750053,15.417085,9,
4393900000000001221,63.170919,14.637752,10,
4393900000000001221,63.325990,14.448414,11,
4393900000000001221,63.342478,13.471780,12,
4393900000000001221,63.314804,13.237891,13,
4393900000000001221,63.398791,13.075922,14,
4393900000000001291,59.330139,18.058155,1,
4393900000000001291,59.649570,17.929186,2,
4393900000000001291,59.858533,17.646086,3,
4393900000000001291,60.676119,17.151220,4,
4393900000000001291,61.349734,16.391612,5,
4393900000000001291,61.715872,16.172238,6,
4393900000000001291,61.826855,16.097119,7,
4393900000000001291,62.523268,15.658427,8,
4393900000000001291,62.750053,15.417085,9,
4393900000000001291,63.170919,14.637752,10,
4393900000000000170,59.330139,18.058155,1,
4393900000000000170,59.628181,17.861620,2,
4393900000000000170,59.725703,17.786687,3,
4393900000000000170,59.858533,17.646086,4,
4393900000000000171,59.330139,18.058155,1,
4393900000000000171,59.628181,17.861620,2,
4393900000000000171,59.725703,17.786687,3,
4393900000000000171,59.858533,17.646086,4,
4393900000000000172,59.858533,17.646086,1,
4393900000000000172,59.725703,17.786687,2,
4393900000000000172,59.628181,17.861620,3,
4393900000000000172,59.330139,18.058155,4,
4393900000000000173,59.330139,18.058155,1,
4393900000000000173,59.628181,17.861620,2,
4393900000000000173,59.725703,17.786687,3,
4393900000000000173,59.858533,17.646086,4,
4393900000000000174,59.858533,17.646086,1,
4393900000000000174,59.725703,17.786687,2,
4393900000000000174,59.628181,17.861620,3,
4393900000000000174,59.330139,18.058155,4,
4393900000000000175,59.330139,18.058155,1,
4393900000000000175,59.628181,17.861620,2,
4393900000000000175,59.725703,17.786687,3,
4393900000000000175,59.858533,17.646086,4,
4393900000000000176,59.858533,17.646086,1,
4393900000000000176,59.725703,17.786687,2,
4393900000000000176,59.628181,17.861620,3,
4393900000000000176,59.330139,18.058155,4,
4393900000000000177,59.330139,18.058155,1,
4393900000000000177,59.628181,17.861620,2,
4393900000000000177,59.725703,17.786687,3,
4393900000000000177,59.858533,17.646086,4,
4393900000000000178,59.858533,17.646086,1,
4393900000000000178,59.725703,17.786687,2,
4393900000000000178,59.628181,17.861620,3,
4393900000000000178,59.330139,18.058155,4,
4393900000000000179,59.330139,18.058155,1,
4393900000000000179,59.628181,17.861620,2,
4393900000000000179,59.725703,17.786687,3,
4393900000000000179,59.858533,17.646086,4,
4393900000000000180,59.858533,17.646086,1,
4393900000000000180,59.725703,17.786687,2,
4393900000000000180,59.628181,17.861620,3,
4393900000000000180,59.330139,18.058155,4,
4393900000000000181,59.330139,18.058155,1,
4393900000000000181,59.628181,17.861620,2,
4393900000000000181,59.725703,17.786687,3,
4393900000000000181,59.858533,17.646086,4,
4393900000000000182,59.858533,17.646086,1,
4393900000000000182,59.725703,17.786687,2,
4393900000000000182,59.628181,17.861620,3,
4393900000000000182,59.330139,18.058155,4,
4393900000000000183,59.330139,18.058155,1,
4393900000000000183,59.628181,17.861620,2,
4393900000000000183,59.725703,17.786687,3,
4393900000000000183,59.858533,17.646086,4,
4393900000000000184,59.858533,17.646086,1,
4393900000000000184,59.725703,17.786687,2,
4393900000000000184,59.628181,17.861620,3,
4393900000000000184,59.330139,18.058155,4,
4393900000000000185,59.330139,18.058155,1,
4393900000000000185,59.628181,17.861620,2,
4393900000000000185,59.725703,17.786687,3,
4393900000000000185,59.858533,17.646086,4,
4393900000000000186,59.858533,17.646086,1,
4393900000000000186,59.725703,17.786687,2,
4393900000000000186,59.628181,17.861620,3,
4393900000000000186,59.330139,18.058155,4,
4393900000000000187,59.330139,18.058155,1,
4393900000000000187,59.628181,17.861620,2,
4393900000000000187,59.725703,17.786687,3,
4393900000000000187,59.858533,17.646086,4,
4393900000000000188,59.858533,17.646086,1,
4393900000000000188,59.725703,17.786687,2,
4393900000000000188,59.628181,17.861620,3,
4393900000000000188,59.330139,18.058155,4,
4393900000000000189,59.330139,18.058155,1,
4393900000000000189,59.628181,17.861620,2,
4393900000000000189,59.725703,17.786687,3,
4393900000000000189,59.858533,17.646086,4,
4393900000000000190,59.858533,17.646086,1,
4393900000000000190,59.725703,17.786687,2,
4393900000000000190,59.628181,17.861620,3,
4393900000000000190,59.330139,18.058155,4,
4393900000000000191,63.389761,12.917674,1,
4393900000000000191,63.398791,13.075922,2,
4393900000000000191,63.314804,13.237891,3,
4393900000000000191,63.342478,13.471780,4,
4393900000000000191,63.325990,14.448414,5,
4393900000000000191,63.170919,14.637752,6,
4393900000000000191,62.750053,15.417085,7,
4393900000000000191,62.523268,15.658427,8,
4393900000000000191,61.826855,16.097119,9,
4393900000000000191,61.715872,16.172238,10,
4393900000000000191,61.349734,16.391612,11,
4393900000000000191,60.676119,17.151220,12,
4393900000000000191,59.858533,17.646086,13,
4393900000000000191,59.649570,17.929186,14,
4393900000000000191,59.330139,18.058155,15,
4393900000000001220,63.398791,13.075922,1,
4393900000000001220,63.314804,13.237891,2,
4393900000000001220,63.342478,13.471780,3,
4393900000000001220,63.325990,14.448414,4,
4393900000000001220,63.170919,14.637752,5,
4393900000000001220,62.750053,15.417085,6,
4393900000000001220,62.523268,15.658427,7,
4393900000000001220,61.826855,16.097119,8,
4393900000000001220,61.715872,16.172238,9,
4393900000000001220,61.349734,16.391612,10,
4393900000000001220,60.676119,17.151220,11,
4393900000000001220,59.858533,17.646086,12,
4393900000000001220,59.649570,17.929186,13,
4393900000000001220,59.330139,18.058155,14,
4393900000000001290,63.170919,14.637752,1,
4393900000000001290,62.750053,15.417085,2,
4393900000000001290,62.523268,15.658427,3,
4393900000000001290,61.826855,16.097119,4,
4393900000000001290,61.715872,16.172238,5,
4393900000000001290,61.349734,16.391612,6,
4393900000000001290,60.676119,17.151220,7,
4393900000000001290,59.858533,17.646086,8,
4393900000000001290,59.649570,17.929186,9,
4393900000000001290,59.330139,18.058155,10,
4393900000000000192,59.330139,18.058155,1,
4393900000000000192,59.628181,17.861620,2,
4393900000000000192,59.725703,17.786687,3,
4393900000000000192,59.858533,17.646086,4,
4393900000000000193,59.858533,17.646086,1,
4393900000000000193,59.725703,17.786687,2,
4393900000000000193,59.628181,17.861620,3,
4393900000000000193,59.330139,18.058155,4,
4393900000000000194,59.330139,18.058155,1,
4393900000000000194,59.628181,17.861620,2,
4393900000000000194,59.725703,17.786687,3,
4393900000000000194,59.858533,17.646086,4,
4393900000000000195,59.858533,17.646086,1,
4393900000000000195,59.725703,17.786687,2,
4393900000000000195,59.628181,17.861620,3,
4393900000000000195,59.330139,18.058155,4,
4393900000000000196,59.330139,18.058155,1,
4393900000000000196,59.628181,17.861620,2,
4393900000000000196,59.725703,17.786687,3,
4393900000000000196,59.858533,17.646086,4,
4393900000000000197,59.858533,17.646086,1,
4393900000000000197,59.725703,17.786687,2,
4393900000000000197,59.628181,17.861620,3,
4393900000000000197,59.330139,18.058155,4,
4393900000000000198,59.330139,18.058155,1,
4393900000000000198,59.628181,17.861620,2,
4393900000000000198,59.725703,17.786687,3,
4393900000000000198,59.858533,17.646086,4,
4393900000000000199,59.858533,17.646086,1,
4393900000000000199,59.725703,17.786687,2,
4393900000000000199,59.628181,17.861620,3,
4393900000000000199,59.330139,18.058155,4,
4393900000000000200,59.330139,18.058155,1,
4393900000000000200,59.628181,17.861620,2,
4393900000000000200,59.725703,17.786687,3,
4393900000000000200,59.858533,17.646086,4,
4393900000000000201,59.858533,17.646086,1,
4393900000000000201,59.725703,17.786687,2,
4393900000000000201,59.628181,17.861620,3,
4393900000000000201,59.330139,18.058155,4,
4393900000000000202,59.330139,18.058155,1,
4393900000000000202,59.628181,17.861620,2,
4393900000000000202,59.725703,17.786687,3,
4393900000000000202,59.858533,17.646086,4,
4393900000000000203,59.858533,17.646086,1,
4393900000000000203,59.725703,17.786687,2,
4393900000000000203,59.628181,17.861620,3,
4393900000000000203,59.330139,18.058155,4,
4393900000000000204,59.330139,18.058155,1,
4393900000000000204,59.628181,17.861620,2,
4393900000000000204,59.725703,17.786687,3,
4393900000000000204,59.858533,17.646086,4,
4393900000000000205,59.858533,17.646086,1,
4393900000000000205,59.725703,17.786687,2,
4393900000000000205,59.628181,17.861620,3,
4393900000000000205,59.330139,18.058155,4,
4393900000000000206,59.330139,18.058155,1,
4393900000000000206,59.162411,17.645368,2,
4393900000000000206,59.067102,15.110379,3,
4393900000000000206,58.390896,13.853193,4,
4393900000000000206,57.926861,12.532493,5,
4393900000000000206,57.708894,11.973478,6,
4393900000000000206,57.109375,12.248082,7,
4393900000000000206,56.669271,12.864841,8,
4393900000000000206,56.044403,12.694262,9,
4393900000000000207,59.067102,15.110379,1,
4393900000000000207,58.390896,13.853193,2,
4393900000000000207,57.926861,12.532493,3,
4393900000000000207,57.708894,11.973478,4,
4393900000000000207,57.109375,12.248082,5,
4393900000000000207,56.669271,12.864841,6,
4393900000000000207,56.044403,12.694262,7,
4393900000000000207,55.708098,13.186900,8,
4393900000000000207,55.609458,13.000913,9,
4393900000000000895,59.330139,18.058155,1,
4393900000000000895,59.162411,17.645368,2,
4393900000000000895,59.067102,15.110379,3,
4393900000000000895,58.390896,13.853193,4,
4393900000000000895,57.926861,12.532493,5,
4393900000000000895,57.708894,11.973478,6,
4393900000000001155,59.330139,18.058155,1,
4393900000000001155,59.162411,17.645368,2,
4393900000000001155,59.067102,15.110379,3,
4393900000000001155,58.390896,13.853193,4,
4393900000000001155,57.926861,12.532493,5,
4393900000000001155,57.708894,11.973478,6,
4393900000000001155,57.109375,12.248082,7,
4393900000000001155,56.669271,12.864841,8,
4393900000000001155,56.133967,12.949186,9,
4393900000000001156,59.067102,15.110379,1,
4393900000000001156,58.390896,13.853193,2,
4393900000000001156,57.926861,12.532493,3,
4393900000000001156,57.708894,11.973478,4,
4393900000000001156,57.109375,12.248082,5,
4393900000000001156,56.669271,12.864841,6,
4393900000000001156,56.133967,12.949186,7,
4393900000000001156,55.708098,13.186900,8,
4393900000000001156,55.609458,13.000913,9,
4393900000000000208,59.330139,18.058155,1,
4393900000000000208,59.162411,17.645368,2,
4393900000000000208,58.596626,16.183346,3,
4393900000000000208,58.416635,15.624963,4,
4393900000000000208,57.652439,14.693982,5,
4393900000000000208,56.898781,14.556318,6,
4393900000000000208,56.157759,13.763138,7,
4393900000000000208,55.708098,13.186900,8,
4393900000000000208,55.609458,13.000913,9,
4393900000000001143,59.330139,18.058155,1,
4393900000000001143,59.162411,17.645368,2,
4393900000000001143,58.596626,16.183346,3,
4393900000000001143,58.416635,15.624963,4,
4393900000000001143,57.652439,14.693982,5,
4393900000000001143,56.898781,14.556318,6,
4393900000000001143,56.157759,13.763138,7,
4393900000000001143,55.708098,13.186900,8,
4393900000000001143,55.609458,13.000913,9,
4393900000000001433,59.330139,18.058155,1,
4393900000000001433,59.162411,17.645368,2,
4393900000000001433,58.596626,16.183346,3,
4393900000000001433,58.416635,15.624963,4,
4393900000000001433,57.652439,14.693982,5,
4393900000000001433,56.898781,14.556318,6,
4393900000000001433,56.551426,14.136985,7,
4393900000000000210,59.330139,18.058155,1,
4393900000000000210,58.596626,16.183346,2,
4393900000000000210,58.416635,15.624963,3,
4393900000000000210,58.322981,15.131987,4,
4393900000000000210,57.652439,14.693982,5,
4393900000000000210,56.898781,14.556318,6,
4393900000000000210,56.157759,13.763138,7,
4393900000000000210,55.708098,13.186900,8,
4393900000000000210,55.609458,13.000913,9,
4393900000000000397,59.330139,18.058155,1,
4393900000000000397,58.596626,16.183346,2,
4393900000000000397,58.416635,15.624963,3,
4393900000000000397,58.322981,15.131987,4,
4393900000000000397,57.652439,14.693982,5,
4393900000000000397,56.898781,14.556318,6,
4393900000000000397,56.551426,14.136985,7,
4393900000000001144,59.330139,18.058155,1,
4393900000000001144,58.596626,16.183346,2,
4393900000000001144,58.416635,15.624963,3,
4393900000000001144,58.322981,15.131987,4,
4393900000000001144,57.652439,14.693982,5,
4393900000000001144,56.898781,14.556318,6,
4393900000000001144,56.157759,13.763138,7,
4393900000000001144,55.708098,13.186900,8,
4393900000000001144,55.609458,13.000913,9,
4393900000000001555,59.330139,18.058155,1,
4393900000000001555,58.596626,16.183346,2,
4393900000000001555,58.416635,15.624963,3,
4393900000000001555,58.322981,15.131987,4,
4393900000000001555,57.652439,14.693982,5,
4393900000000001555,56.898781,14.556318,6,
4393900000000001555,56.157759,13.763138,7,
4393900000000001555,55.708098,13.186900,8,
4393900000000001555,55.609458,13.000913,9,
4393900000000001555,55.629571,12.648922,10,
4393900000000001555,55.673057,12.564474,11,
4393900000000000211,59.330139,18.058155,1,
4393900000000000211,59.162411,17.645368,2,
4393900000000000211,58.596626,16.183346,3,
4393900000000000211,58.416635,15.624963,4,
4393900000000000211,58.322981,15.131987,5,
4393900000000000211,57.652439,14.693982,6,
4393900000000000211,56.898781,14.556318,7,
4393900000000000211,56.157759,13.763138,8,
4393900000000000211,55.708098,13.186900,9,
4393900000000000211,55.609458,13.000913,10,
4393900000000000398,59.330139,18.058155,1,
4393900000000000398,59.162411,17.645368,2,
4393900000000000398,58.596626,16.183346,3,
4393900000000000398,58.416635,15.624963,4,
4393900000000000398,58.322981,15.131987,5,
4393900000000000398,57.652439,14.693982,6,
4393900000000000398,56.898781,14.556318,7,
4393900000000000398,56.551426,14.136985,8,
4393900000000000451,59.330139,18.058155,1,
4393900000000000451,59.162411,17.645368,2,
4393900000000000451,58.596626,16.183346,3,
4393900000000000451,58.416635,15.624963,4,
4393900000000000451,58.322981,15.131987,5,
4393900000000000451,57.652439,14.693982,6,
4393900000000000451,56.898781,14.556318,7,
4393900000000000451,56.157759,13.763138,8,
4393900000000000451,55.708098,13.186900,9,
4393900000000000451,55.609458,13.000913,10,
4393900000000001557,59.330139,18.058155,1,
4393900000000001557,59.162411,17.645368,2,
4393900000000001557,58.596626,16.183346,3,
4393900000000001557,58.416635,15.624963,4,
4393900000000001557,58.322981,15.131987,5,
4393900000000001557,57.652439,14.693982,6,
4393900000000001557,56.898781,14.556318,7,
4393900000000001557,56.157759,13.763138,8,
4393900000000001557,55.708098,13.186900,9,
4393900000000001557,55.609458,13.000913,10,
4393900000000001557,55.629571,12.648922,11,
4393900000000001557,55.673057,12.564474,12,
